Id;CourseId;Title;Description;SortOrder;IsVisible;DueDate;TargetSquadronId;CreatedById;CreatedAt;UpdatedAt;ActivityType;AdditionalFileUrls;AiPromptUsed;AiSummary;ContentType;DifficultyLevel;FileUrl;GradingMode;Instructions;MaxGrade;PassingScore;QuizScope;SourceLectureIds;ThumbnailUrl;TotalMarks;Transcript;AllowLateSubmission;TranscriptGeneratedAt;SummaryGeneratedAt;TimeLimitMinutes;MaxAttempts;ShuffleQuestions;ShowCorrectAnswers;ShowExplanations;IsAiGenerated;EstimatedCompletionMinutes;SummaryStatus;AssignmentFileUrls
1666;155;Indexing & Performance;;30;0;2025-01-12 19:20:50;32.0;14;2024-11-16 19:20:50;2024-12-27 19:20:50;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/155/1c4df39e-7cc1-4567-8d63-c5d407b6b1d1.pdf;;;;;;;;;;;;2024-11-18 19:20:50;;;;;;0;30.0;;
1178;113;Memory Management;Description for Memory Management;13;1;2023-12-25 23:42:19;;5;2023-11-14 23:42:19;;Quiz;;Summarize this lecture;AI summary for Memory Management;;;;;;50.0;28.9;FullCourse;[192, 192, 192];/uploads/thumbnails/70214b68-a2bb-4894-ab4f-eaae86f0ca82.jpg;50.0;;;;;90.0;2.0;0.0;0.0;0.0;1;10.0;Failed;
1632;153;Memory Management;Description for Memory Management;7;1;;;1;2023-03-12 08:51:51;2023-05-02 08:51:51;Assignment;;;AI summary for Memory Management;;;;Manual;;25.0;14.9;;;;;;0.0;;;;;;;;0;60.0;Failed;
1312;123;;Description for Design Patterns;4;1;2025-10-13 05:27:57;;7;2025-09-27 05:27:57;2025-11-23 05:27:57;Lecture;;;;Pdf;;/uploads/lectures/123/b65882e0-5322-4b35-90c7-3864baade812.pdf;;;;;;;;;;;;;;;;;;0;;Pending;
1446;138;Sorting Algorithms;Description for Sorting Algorithms;15;1;2025-03-20 09:33:03;77.0;5;2025-03-08 09:33:03;2025-05-13 09:33:03;Lecture;;Summarize this lecture;AI summary for Sorting Algorithms;Pdf;;/uploads/lectures/138/ccd7cca8-d8d8-442c-b787-d8b6bc46db2c.pdf;;;;;;;;;;;;2025-03-10 09:33:03;;;;;;0;;Done;
12;2;Introduction to the Course;Description for Introduction to the Course;6;0;2025-10-08 18:43:57;67.0;8;2025-08-17 18:43:57;2025-09-17 18:43:57;Lecture;;;;Video;;/uploads/lectures/2/5dbb9451-79fe-4908-b236-83bbb4ba8e7d.pdf;;;;;;;;;;;;2025-08-19 18:43:57;;;;;;0;60.0;Failed;
215;23;Search Algorithms;Description for Search Algorithms;6;1;;;15;2024-06-16 16:40:49;2024-08-27 16:40:49;Lecture;;;AI summary for Search Algorithms;;;/uploads/lectures/23/ae8e9613-8db3-414f-9bc1-ea8a59282c05.pdf;;;;;;;/uploads/thumbnails/c57a963c-e42c-4dec-adec-8ad38ecc9bdd.jpg;;;;;;;;;;;1;30.0;Failed;
1661;155;Indexing & Performance;Description for Indexing & Performance;20;0;;45.0;2;2025-05-31 01:10:16;2025-06-13 01:10:16;Quiz;/uploads/extra/133bc8b5-e8b8-46c2-9f07-189915b01490.pdf;;;;Easy;;;;10.0;4.9;;;;10.0;;;;;15.0;;1.0;0.0;1.0;0;60.0;Pending;
1824;169;Computer Vision Intro;Description for Computer Vision Intro;14;0;2022-12-21 03:17:58;;3;2022-11-21 03:17:58;2022-12-14 03:17:58;Lecture;;;;Pdf;;/uploads/lectures/169/afeb38e5-d7fc-4e70-9231-b9e708c44b58.pdf;;;;;;;/uploads/thumbnails/7d82f5f2-1ac7-4656-ad6d-b96938487741.jpg;;;;;;;;;;;0;10.0;Done;
794;78;Search Algorithms;Description for Search Algorithms;11;0;2023-12-28 21:53:13;;15;2023-10-30 21:53:13;;Quiz;;;;;;;;Please complete the quiz carefully.;10.0;4.7;FullCourse;[144, 144, 144];;10.0;;;;;20.0;3.0;1.0;0.0;1.0;1;20.0;Failed;
184;20;Encryption Methods;Description for Encryption Methods;8;1;;;9;2023-05-23 10:06:42;2023-07-01 10:06:42;Assignment;;;;;;;;;10.0;6.5;;;/uploads/thumbnails/c0091663-860c-4505-8812-3137bb022bc2.jpg;;;1.0;;;;;;;;0;15.0;Failed;
1928;181;Encryption Methods;Description for Encryption Methods;14;1;2024-08-20 01:12:48;38.0;11;2024-06-26 01:12:48;2024-07-15 01:12:48;Assignment;;Summarize this lecture;AI summary for Encryption Methods;;;;Manual;;50.0;31.1;;;;;;;;2024-06-28 01:12:48;;;;;;1;30.0;Pending;
729;73;Network Protocols;Description for Network Protocols;4;1;;;1;2024-05-11 18:25:48;2024-05-27 18:25:48;Lecture;;;;Pdf;;/uploads/lectures/73/6df79d8e-45e2-4074-b291-2bb5c31b376b.pdf;;;;;;;/uploads/thumbnails/d5375dcd-30bd-40ab-9693-4f44c44bd1f6.jpg;;;;;;;;;;;0;60.0;Done;
762;75;Indexing & Performance;Description for Indexing & Performance;19;1;2023-09-25 08:11:11;63.0;4;2023-07-31 08:11:11;;Assignment;;;;;;;;Please complete the assignment carefully.;100.0;62.6;;;/uploads/thumbnails/9aa3147b-73a7-4c75-a03d-db161c277ce9.jpg;;;1.0;;;;;;;;0;15.0;Pending;
97;9;Introduction to the Course;;29;0;;;9;2023-03-24 20:01:46;2023-04-17 20:01:46;Lecture;;;;Pdf;;/uploads/lectures/9/b6da9728-6a8f-454d-893d-331b120cdc1f.pdf;;;;;;;;;;;;2023-03-26 20:01:46;;;;;;0;20.0;Pending;
778;77;Sorting Algorithms;;1;1;2026-02-02 10:44:54;;6;2025-12-14 10:44:54;2026-01-05 10:44:54;Lecture;;;AI summary for Sorting Algorithms;Pdf;;/uploads/lectures/77/264989b9-e82a-4380-b4c5-41721d9e4307.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;;Pending;
1147;111;REST APIs;Description for REST APIs;2;0;2025-04-30 00:17:49;;5;2025-03-18 00:17:49;2025-06-15 00:17:49;Lecture;;;AI summary for REST APIs;Pdf;;/uploads/lectures/111/91ac666f-aac0-47f5-beff-0fdd98fe0631.pdf;;;;;;;/uploads/thumbnails/10db3c1d-ed44-4eee-a068-f062a9c25a37.jpg;;;;;2025-03-20 00:17:49;;;;;;0;15.0;Done;
325;31;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;17;0;;;9;2023-07-08 02:21:20;;Lecture;;;AI summary for Cybersecurity Fundamentals;Pdf;;/uploads/lectures/31/b25a7b5a-8dd9-41e9-a06b-c3599af64e30.pdf;;;;;;;;;;;2023-07-09 02:21:20;;;;;;;1;20.0;Failed;
2139;90;Concurrency;;29;1;2025-11-08 04:03:13;;5;2025-09-28 04:03:13;2025-10-03 04:03:13;Lecture;;;;;;/uploads/lectures/90/453ed904-2a6d-4991-8d71-529fd2b48f17.pdf;;;;;;;;;;;;2025-09-30 04:03:13;;;;;;0;60.0;Pending;
2035;189;Sorting Algorithms;Description for Sorting Algorithms;8;0;2024-12-08 17:07:39;;12;2024-11-16 17:07:39;2025-01-11 17:07:39;Assignment;;;;;;;Manual;;100.0;64.5;;;/uploads/thumbnails/aa07c1de-780b-499a-894a-0b1ab8374a56.jpg;;;1.0;;;;;;;;0;;Failed;/uploads/assignments/7ae4c8bd-8f50-450f-950a-5b89c3ebb1c5.pdf
137;16;Indexing & Performance;Description for Indexing & Performance;6;1;2025-03-17 17:26:11;;9;2025-01-30 17:26:11;2025-03-27 17:26:11;Quiz;;;;;Easy;;;;50.0;24.2;FullCourse;[88];/uploads/thumbnails/04ebe9b8-7650-43fd-8b47-5eed9eb26964.jpg;50.0;;;;;20.0;2.0;1.0;0.0;0.0;0;30.0;Done;
723;72;Computer Vision Intro;;15;1;;1.0;10;2022-05-11 15:52:12;2022-07-06 15:52:12;Lecture;;;;;;/uploads/lectures/72/0c5b2a16-745e-4a04-a507-3faa8aad0e6f.pdf;;;;;;;;;;;;2022-05-13 15:52:12;;;;;;1;45.0;Done;
1370;129;Neural Networks;;19;1;;20.0;12;2025-10-26 12:53:09;2025-11-25 12:53:09;Lecture;/uploads/extra/55f2d488-19d7-4b4c-8953-467cd56daf53.pdf;;;Video;;/uploads/lectures/129/ba2285c1-782c-46db-a4a2-3a12f62f8e6e.pdf;;;;;;;/uploads/thumbnails/931a60a7-da52-423d-bfb9-85b25210cb00.jpg;;;;;;;;;;;0;15.0;;
1054;102;Memory Management;;10;1;;25.0;2;2025-07-06 17:02:28;2025-08-31 17:02:28;Lecture;;;;;;/uploads/lectures/102/84351ddc-fdd6-4f2e-8b0e-228a704e04dd.pdf;;;;;;;;;;;;2025-07-08 17:02:28;;;;;;0;60.0;;
1872;174;;Description for Search Algorithms;9;1;2025-10-29 05:52:55;;2;2025-09-07 05:52:55;2025-11-18 05:52:55;Lecture;;;AI summary for Search Algorithms;Pdf;;/uploads/lectures/174/17ff6c3d-7957-4b98-8ead-94e6b10c2ad9.pdf;;;;;;;;;;;;;;;;;;0;45.0;;
1823;169;Web Development Basics;Description for Web Development Basics;11;1;2022-10-11 13:11:50;51.0;10;2022-09-06 13:11:50;2022-09-26 13:11:50;Lecture;;Summarize this lecture;AI summary for Web Development Basics;;;/uploads/lectures/169/10fde4ff-f49b-4740-921e-5dbaf5beef41.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;1;15.0;Failed;
1861;173;Neural Networks;;14;0;;;12;2022-11-04 18:06:32;2023-01-21 18:06:32;Assignment;;;AI summary for Neural Networks;;;;Auto;Please complete the assignment carefully.;100.0;46.1;;;;;;1.0;;2022-11-06 18:06:32;;;;;;1;10.0;Pending;/uploads/assignments/bbdcdff3-c4b0-443f-84cd-5ca1f0e5ec2e.pdf
1199;114;OS Scheduling;Description for OS Scheduling;28;1;2024-12-27 04:21:01;;6;2024-11-28 04:21:01;2025-01-26 04:21:01;Quiz;;;AI summary for OS Scheduling;;Easy;;;;20.0;9.6;FullCourse;[93];;20.0;;;;;45.0;;0.0;0.0;1.0;0;60.0;Pending;
461;44;Web Development Basics;Description for Web Development Basics;11;1;2023-06-01 10:46:25;67.0;2;2023-05-04 10:46:25;2023-05-27 10:46:25;Lecture;;;AI summary for Web Development Basics;;;/uploads/lectures/44/ff794d0b-efb7-4fc8-96d6-f572350b3c17.pdf;;;;;;;;;;;;2023-05-06 10:46:25;;;;;;0;10.0;;
2065;192;Ethics in AI;Description for Ethics in AI;8;1;;43.0;4;2025-08-04 17:37:52;2025-09-15 17:37:52;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/192/c65410b5-2c64-4274-b80f-562a5f3215b8.pdf;;;;;;;;;;;;2025-08-06 17:37:52;;;;;;0;5.0;Failed;
1686;158;Sorting Algorithms;Description for Sorting Algorithms;3;1;2023-03-15 12:45:05;;9;2023-03-02 12:45:05;;Lecture;;;;;;/uploads/lectures/158/d38c1efa-5478-4eaf-877f-cf25ccac8575.pdf;;;;;;;/uploads/thumbnails/3cb80697-1a94-4a01-8157-3ed08985b35a.jpg;;;;;;;;;;;0;45.0;;
1942;182;Indexing & Performance;;6;1;;57.0;13;2024-10-28 15:19:37;2025-01-02 15:19:37;Quiz;;;AI summary for Indexing & Performance;;Hard;;;Please complete the quiz carefully.;10.0;4.5;;[1789];;10.0;;;;;30.0;1.0;1.0;1.0;1.0;0;15.0;Done;
641;63;Indexing & Performance;Description for Indexing & Performance;14;1;2023-04-05 14:48:59;;4;2023-02-25 14:48:59;2023-04-28 14:48:59;Lecture;;;;Pdf;;/uploads/lectures/63/8156d4f0-92d6-4b51-837a-6cd5b00b533b.pdf;;;;;;;;;;;;;;;;;;1;10.0;;
800;79;Search Algorithms;Description for Search Algorithms;9;1;;13.0;12;2024-08-22 02:02:42;2024-10-17 02:02:42;Quiz;/uploads/extra/ebba4147-5b6b-406e-837d-b4627c62c923.pdf;;AI summary for Search Algorithms;;Easy;;;Please complete the quiz carefully.;10.0;5.6;MultiLecture;;;10.0;Auto-generated transcript...;;;;20.0;1.0;0.0;1.0;1.0;0;30.0;;
1449;138;Sorting Algorithms;;20;0;;;1;2025-09-26 01:26:52;2025-11-01 01:26:52;Assignment;;;AI summary for Sorting Algorithms;;;;Manual;Please complete the assignment carefully.;20.0;12.4;;;/uploads/thumbnails/c41cb466-c41d-4f4f-8831-b05cda3c412b.jpg;;;;2025-09-27 01:26:52;;;;;;;0;60.0;Done;
1651;154;Python for Data Science;Description for Python for Data Science;11;1;2024-11-09 18:15:53;;12;2024-10-27 18:15:53;2024-12-18 18:15:53;Lecture;;;AI summary for Python for Data Science;Video;;/uploads/lectures/154/1b70e2da-4f2b-4be8-8194-83334bdbdb0b.pdf;;;;;;;/uploads/thumbnails/c0fa6e9d-438c-40ee-a586-1a52aabf735f.jpg;;;;;;;;;;;0;30.0;;
523;49;Encryption Methods;Description for Encryption Methods;6;1;;;4;2024-02-28 06:28:12;2024-04-13 06:28:12;Lecture;;;;Pdf;;/uploads/lectures/49/1956f687-164b-461f-a90e-da47fdef9272.pdf;;;;;;;;;;;;;;;;;;0;;Failed;
832;81;Concurrency;Description for Concurrency;28;0;;;12;2022-11-02 12:36:06;;Assignment;;;;;;;Auto;Please complete the assignment carefully.;20.0;9.4;;;;;;1.0;2022-11-03 12:36:06;;;;;;;1;20.0;Done;
1471;140;Concurrency;;16;1;2023-06-23 06:00:54;19.0;13;2023-04-27 06:00:54;2023-06-09 06:00:54;Lecture;;;AI summary for Concurrency;Pdf;;/uploads/lectures/140/099da378-aa30-4ddc-a66c-1ab25adde266.pdf;;;;;;;;;Auto-generated transcript...;;;2023-04-29 06:00:54;;;;;;0;45.0;Pending;
804;79;Network Protocols;Description for Network Protocols;14;1;2024-09-06 19:27:59;24.0;7;2024-08-19 19:27:59;2024-09-25 19:27:59;Quiz;/uploads/extra/5f0c37df-0599-4fe8-9a5e-018c987b6abb.pdf;;AI summary for Network Protocols;;Medium;;;Please complete the quiz carefully.;25.0;11.8;SingleLecture;;/uploads/thumbnails/a1b13582-8dae-4c12-8b42-36713c8e818a.jpg;25.0;Auto-generated transcript...;;2024-08-20 19:27:59;2024-08-21 19:27:59;15.0;;1.0;1.0;1.0;0;10.0;Pending;
186;20;Design Patterns;;13;1;2023-07-18 21:48:21;;6;2023-07-01 21:48:21;2023-08-26 21:48:21;Assignment;;Summarize this lecture;;;;;;;25.0;13.9;;;/uploads/thumbnails/45aed57c-844a-4d4c-b928-b6ac64be8bfe.jpg;;;0.0;;;;;;;;0;15.0;Pending;
1386;130;Dynamic Programming;Description for Dynamic Programming;25;0;2023-07-18 12:04:58;75.0;15;2023-06-26 12:04:58;2023-07-12 12:04:58;Assignment;;;AI summary for Dynamic Programming;;;;Manual;;25.0;13.6;;;;;;;;;;;;;;0;20.0;Done;
1221;116;Network Protocols;Description for Network Protocols;25;0;2025-06-01 18:07:40;;1;2025-05-10 18:07:40;2025-06-24 18:07:40;Lecture;;Summarize this lecture;AI summary for Network Protocols;Pdf;;/uploads/lectures/116/cc9e3719-c5d4-4fa4-b275-747f750498c1.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;30.0;Pending;
596;58;Sorting Algorithms;Description for Sorting Algorithms;5;1;;;10;2025-04-12 23:42:31;2025-06-04 23:42:31;Quiz;;;;;Medium;;;;100.0;61.8;MultiLecture;;/uploads/thumbnails/18a68f50-ec2a-44c2-a77f-9a50058f0169.jpg;100.0;;;;2025-04-14 23:42:31;90.0;3.0;0.0;1.0;1.0;0;20.0;;
113;12;Memory Management;Description for Memory Management;5;1;;;9;2023-10-27 00:09:51;2024-01-22 00:09:51;Assignment;;;;;;;;;25.0;15.9;;;;;;;;;;;;;;1;60.0;Done;/uploads/assignments/8d635310-6174-4238-8178-f922a2d70178.pdf
485;46;Introduction to the Course;Description for Introduction to the Course;23;1;2022-12-17 04:57:08;;7;2022-11-15 04:57:08;2023-02-10 04:57:08;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/46/abdd7afe-9730-4fd9-9f5f-454e601a838c.pdf;;;;;;;/uploads/thumbnails/ca9a74e4-44f6-4f14-9b0f-2ef290f75276.jpg;;;;;2022-11-17 04:57:08;;;;;;0;20.0;;
1529;144;Ethics in AI;Description for Ethics in AI;25;1;2023-03-13 00:53:47;40.0;2;2023-03-04 00:53:47;2023-04-26 00:53:47;Lecture;;Summarize this lecture;AI summary for Ethics in AI;Pdf;;/uploads/lectures/144/54391577-215b-4a4d-94a7-227db0ff861a.pdf;;;;;;;;;;;;;;;;;;0;60.0;Failed;
2120;198;Search Algorithms;Description for Search Algorithms;29;1;2025-05-20 21:45:08;34.0;11;2025-04-08 21:45:08;2025-05-13 21:45:08;Lecture;;;;Pdf;;/uploads/lectures/198/ede3ea58-cf99-4f52-b38d-1bc683ef7548.pdf;;;;;;;/uploads/thumbnails/5baf0ae5-8a46-4d25-b364-7001ac512665.jpg;;;;;2025-04-10 21:45:08;;;;;;0;5.0;;
284;28;Ethics in AI;Description for Ethics in AI;11;0;2022-06-18 13:52:05;;9;2022-06-09 13:52:05;2022-06-30 13:52:05;Lecture;/uploads/extra/7544561d-20a3-4266-bbba-11e80dd5e011.pdf;;;Pdf;;/uploads/lectures/28/ac191b51-b5c6-4802-b068-eeb200e8f3a1.pdf;;;;;;;/uploads/thumbnails/092cbc3b-f578-4890-a603-4e2f762aa174.jpg;;;;2022-06-10 13:52:05;;;;;;;0;45.0;;
929;89;Search Algorithms;;17;1;;;9;2024-06-03 03:19:09;2024-06-30 03:19:09;Lecture;;;AI summary for Search Algorithms;Pdf;;/uploads/lectures/89/5b7725b9-6c3e-4eda-b5ab-a81b16350dfa.pdf;;;;;;;;;;;;2024-06-05 03:19:09;;;;;;0;;Failed;
2144;117;Indexing & Performance;;23;1;;;1;2022-05-13 11:49:22;2022-05-26 11:49:22;Quiz;;Summarize this lecture;;;Hard;;;Please complete the quiz carefully.;25.0;14.7;SingleLecture;[525, 525, 525];;25.0;Auto-generated transcript...;;;2022-05-15 11:49:22;60.0;;1.0;1.0;1.0;0;30.0;;
263;27;Linked Lists;;4;0;2025-11-27 02:01:13;;4;2025-11-19 02:01:13;2025-11-28 02:01:13;Quiz;;;AI summary for Linked Lists;;;;;Please complete the quiz carefully.;100.0;64.4;FullCourse;;;100.0;;;;;60.0;1.0;1.0;1.0;1.0;0;45.0;Failed;
1278;120;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;11;1;;;1;2024-01-15 00:33:32;2024-02-27 00:33:32;Lecture;;;AI summary for Cybersecurity Fundamentals;;;/uploads/lectures/120/6aa6c79a-4985-4b62-8b44-a3e592a0a829.pdf;;;;;;;;;;;;;;;;;;1;;Failed;
297;29;REST APIs;Description for REST APIs;25;0;2025-05-26 07:05:44;;11;2025-05-08 07:05:44;2025-06-13 07:05:44;Lecture;;;AI summary for REST APIs;Pdf;;/uploads/lectures/29/856c817a-0d79-4b5c-9a55-ae35450eec3d.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;45.0;;
220;23;Sorting Algorithms;;20;0;;;1;2024-07-26 01:15:50;2024-10-23 01:15:50;Lecture;;;;Pdf;;/uploads/lectures/23/c7eea94d-fa6b-4839-b790-fffb8f716502.pdf;;;;;;;;;;;2024-07-27 01:15:50;2024-07-28 01:15:50;;;;;;0;45.0;Failed;
701;70;Sorting Algorithms;;13;1;2023-05-05 06:56:01;72.0;13;2023-04-04 06:56:01;2023-04-15 06:56:01;Quiz;;;AI summary for Sorting Algorithms;;Medium;;;Please complete the quiz carefully.;25.0;14.9;;[348];;25.0;;;;;90.0;3.0;1.0;0.0;0.0;0;5.0;;
374;35;Design Patterns;Description for Design Patterns;21;0;2026-03-29 16:41:35;;12;2026-02-14 16:41:35;;Lecture;;;;;;/uploads/lectures/35/977d7ae0-0812-41f2-89f3-5ed50b83ad6f.pdf;;;;;;;/uploads/thumbnails/eaa5aabe-4468-4e23-a621-693746cf0d27.jpg;;;;;;;;;;;0;60.0;Done;
1616;151;Database Normalization;;23;1;2024-07-20 19:48:07;;4;2024-06-22 19:48:07;2024-09-15 19:48:07;Lecture;;;AI summary for Database Normalization;Video;;/uploads/lectures/151/4df8a221-d1c0-4a08-b742-7457d3436241.pdf;;;;;;;/uploads/thumbnails/0c684e6b-60f5-4deb-b432-af157ec73665.jpg;;;;;;;;;;;0;60.0;Done;
835;81;Big Data Overview;;34;0;;35.0;1;2022-12-14 23:30:47;2023-03-01 23:30:47;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/81/6a54b279-6a0b-49f0-b1d4-08b3c5450a7a.pdf;;;;;;;;;;;;;;;;;;0;10.0;Failed;
438;42;Introduction to the Course;;1;1;;78.0;15;2025-10-13 06:01:35;;Assignment;;;;;;;;Please complete the assignment carefully.;10.0;4.5;;;;;;0.0;;2025-10-15 06:01:35;;;;;;0;5.0;Failed;/uploads/assignments/56a7789b-a59d-477b-8eaf-75a4e1aa59e3.pdf
1588;149;SQL Joins;Description for SQL Joins;11;1;;;2;2026-01-28 07:47:52;2026-03-20 07:47:52;Assignment;;;;;;;;Please complete the assignment carefully.;100.0;60.5;;;;;;0.0;;;;;;;;0;;Done;
1631;153;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;6;1;;45.0;5;2023-01-29 03:00:15;2023-03-10 03:00:15;Assignment;;Summarize this lecture;AI summary for Cybersecurity Fundamentals;;;;Manual;Please complete the assignment carefully.;20.0;12.1;;;/uploads/thumbnails/ed5956f3-ab86-4a71-b65c-7ee4efa69cbf.jpg;;;0.0;;;;;;;;0;10.0;Pending;
2030;188;Introduction to the Course;Description for Introduction to the Course;37;1;2024-11-14 08:19:04;;1;2024-09-23 08:19:04;2024-11-17 08:19:04;Lecture;;;AI summary for Introduction to the Course;;;/uploads/lectures/188/72ddf383-10a1-41ce-9210-7684f05f073d.pdf;;;;;;;;;;;;;;;;;;0;45.0;Pending;
2173;113;Design Patterns;Description for Design Patterns;17;0;2024-02-20 23:58:55;;4;2024-01-01 23:58:55;2024-03-16 23:58:55;Assignment;;;AI summary for Design Patterns;;;;Auto;Please complete the assignment carefully.;50.0;32.3;;;;;;;;;;;;;;0;20.0;;
1836;170;Network Protocols;Description for Network Protocols;1;0;;;1;2025-04-30 10:42:49;;Lecture;;;;Pdf;;/uploads/lectures/170/8773101e-6ad4-4e07-a1de-c505078a7b71.pdf;;;;;;;;;;;;;;;;;;1;20.0;Done;
751;74;Machine Learning Basics;Description for Machine Learning Basics;10;1;;;11;2023-01-16 20:41:31;2023-02-11 20:41:31;Lecture;/uploads/extra/e9d97a85-0191-4f40-b3f5-bb7e9ffa331e.pdf;Summarize this lecture;;Pdf;;/uploads/lectures/74/82692ad0-3b18-4caa-89e1-6cdb9ffe3353.pdf;;;;;;;/uploads/thumbnails/d8678803-3b95-44dc-adb2-9dd449cd0320.jpg;;;;;;;;;;;0;5.0;Failed;
904;87;Introduction to the Course;Description for Introduction to the Course;7;1;;;8;2024-09-09 11:45:18;2024-11-25 11:45:18;Lecture;;;AI summary for Introduction to the Course;Pdf;;/uploads/lectures/87/e09c4efe-fd16-45f5-835f-83e78e71c451.pdf;;;;;;;/uploads/thumbnails/d73382a7-2f12-4432-b2fe-2def51a312a3.jpg;;;;;;;;;;;0;5.0;Failed;
1303;122;Network Protocols;Description for Network Protocols;3;1;;;15;2026-02-10 04:44:29;2026-05-03 04:44:29;Lecture;/uploads/extra/e7716a7a-e985-40fb-94fd-e5b8fc6a0474.pdf;Summarize this lecture;;Pdf;;/uploads/lectures/122/e9b185d5-aae3-48df-81dc-a0d22a19a96b.pdf;;;;;;;;;;;;;;;;;;0;30.0;Pending;
1001;95;Indexing & Performance;Description for Indexing & Performance;19;1;2025-09-07 19:44:10;3.0;3;2025-07-23 19:44:10;;Lecture;;;AI summary for Indexing & Performance;Video;;/uploads/lectures/95/708778e8-c72d-4a67-8df3-47ddb6e769f1.pdf;;;;;;;;;;;;2025-07-25 19:44:10;;;;;;1;30.0;;
742;73;Introduction to the Course;Description for Introduction to the Course;31;1;2024-12-08 03:14:09;;2;2024-10-19 03:14:09;2024-11-17 03:14:09;Quiz;;;;;Medium;;;Please complete the quiz carefully.;100.0;58.4;FullCourse;;;100.0;;;2024-10-20 03:14:09;;45.0;2.0;0.0;1.0;1.0;0;10.0;Done;
471;45;Introduction to the Course;Description for Introduction to the Course;23;1;;;7;2024-01-24 04:47:27;2024-04-17 04:47:27;Lecture;/uploads/extra/d9f273e2-2eaa-42f3-9b11-7944564c12ec.pdf;;;Pdf;;/uploads/lectures/45/cbbe1010-399b-41f0-a1ec-f27a6e2c919f.pdf;;;;;;;/uploads/thumbnails/b7e86cd9-6d8c-46b2-9fb1-d0f6e427940e.jpg;;;;;;;;;;;1;45.0;Pending;
1394;131;Computer Vision Intro;Description for Computer Vision Intro;19;1;2025-12-31 15:13:31;54.0;2;2025-12-12 15:13:31;2026-02-03 15:13:31;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/131/b9517eb4-1220-4395-95f2-eb114dc5710d.pdf;;;;;;;;;;;;;;;;;;0;15.0;Failed;
533;546;Introduction to the Course;Description for Introduction to the Course;1;1;2026-05-12 13:47:10;;14;2026-04-28 13:47:10;2026-06-11 13:47:10;Quiz;;;;;Medium;;;Please complete the quiz carefully.;50.0;23.0;;;/uploads/thumbnails/50457c44-bb29-4fae-bfc5-28d6952a3d4e.jpg;50.0;;;;;90.0;1.0;0.0;1.0;1.0;0;;Pending;
855;83;OS Scheduling;Description for OS Scheduling;12;1;2025-08-01 17:45:32;;3;2025-06-11 17:45:32;2025-08-12 17:45:32;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/83/65d62ade-5293-4c19-a08c-a82a9acbf366.pdf;;;;;;;;;;;;;;;;;;0;5.0;Pending;
408;39;Network Protocols;Description for Network Protocols;4;1;2022-05-30 13:07:54;;8;2022-05-01 13:07:54;2022-05-15 13:07:54;Lecture;;;;Pdf;;/uploads/lectures/39/8c83e40c-78a8-473d-ba01-1ac58b2afbc1.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;30.0;;
1729;161;Encryption Methods;Description for Encryption Methods;5;1;2025-08-07 05:00:05;;8;2025-06-29 05:00:05;2025-07-20 05:00:05;Lecture;/uploads/extra/37a464f5-63a2-467e-b5d1-eee4391968b4.pdf;;;Pdf;;/uploads/lectures/161/46779a08-135c-4a9b-a308-7905680f20fb.pdf;;;;;;;;;;;2025-06-30 05:00:05;;;;;;;1;5.0;Failed;
663;66;Big Data Overview;Description for Big Data Overview;2;1;2022-09-30 11:56:45;54.0;13;2022-08-17 11:56:45;2022-10-18 11:56:45;Assignment;;;;;;;Auto;;25.0;13.1;;;/uploads/thumbnails/d206fa98-9e2e-4ced-9202-4c60c1eec2b3.jpg;;Auto-generated transcript...;1.0;;;;;;;;0;5.0;Pending;/uploads/assignments/46f77b65-ecde-486e-90b0-30c4e990a309.pdf
456;44;Network Protocols;Description for Network Protocols;2;0;2023-03-16 16:47:30;;7;2023-02-26 16:47:30;2023-05-10 16:47:30;Quiz;;Summarize this lecture;;;Hard;;;;25.0;15.3;FullCourse;;;25.0;;;2023-02-27 16:47:30;;15.0;1.0;1.0;0.0;1.0;0;10.0;;
1336;127;Python for Data Science;Description for Python for Data Science;17;1;2023-12-17 09:44:25;25.0;2;2023-11-05 09:44:25;2024-01-10 09:44:25;Lecture;;;AI summary for Python for Data Science;Pdf;;/uploads/lectures/127/368636e7-0dcf-4b40-b0db-873f2f89121e.pdf;;;;;;;;;;;;;;;;;;0;30.0;Failed;
