Id;UserId;Title;Body;Type;IsRead;ReadAt;EmailSent;EmailSentAt;ReferenceActivityId;CreatedAt
9753;1477.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2025-06-30 20:14:47;1;2025-06-30 05:26:47;1124.0;2025-06-30 05:14:47
9342;420.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;;163.0;2024-12-08 13:43:04
7934;637.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-11-14 04:39:06;;2025-11-14 04:33:06
13943;728.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-06-20 08:23:32;0;2022-06-18 23:40:32;1249.0;2022-06-18 23:23:32
9964;623.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-01-21 17:04:32;0;2025-01-19 09:08:32;;2025-01-19 09:04:32
7780;1724.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2026-01-17 16:11:07;177.0;2026-01-17 15:43:07
61;1891.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-08-13 03:18:11;2074.0;2023-08-13 02:52:11
10172;869.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-12-28 12:48:07;1;2022-12-28 05:59:07;213.0;2022-12-28 05:48:07
8452;619.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;;1;2025-03-21 21:15:49;2165.0;2025-03-21 20:48:49
8367;1636.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2022-05-20 23:39:10;550.0;2022-05-20 23:13:10
5458;746.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2025-03-22 19:27:59;167.0;2025-03-22 19:26:59
10024;1055.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2025-10-20 04:37:16;;2025-10-20 04:25:16
11209;1029.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2024-11-26 03:53:49;;2024-11-26 03:50:49
118;1874.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-06-04 16:33:39;0;;;2025-06-03 13:33:39
10005;699.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2023-08-27 23:07:47;;2023-08-27 22:50:47
6462;102.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-11-16 01:28:40;1183.0;2025-11-16 01:07:40
5832;1364.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-02-09 15:33:08;0;;700.0;2022-02-08 14:33:08
2785;1313.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-09-20 01:31:57;0;2022-09-18 15:33:57;575.0;2022-09-18 15:31:57
5380;1965.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2022-01-25 04:57:53;137.0;2022-01-25 04:31:53
10633;29.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2022-03-08 21:24:53;;2022-03-08 21:11:53
13592;1616.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-10-03 06:50:24;;2024-10-03 06:30:24
1983;65.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;;;2022-12-09 12:52:05
7301;1908.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2022-05-17 10:48:11;1831.0;2022-05-17 10:41:11
10334;170.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2024-11-12 08:47:25;1635.0;2024-11-12 08:19:25
3758;1031.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2022-05-09 15:31:58;;2022-05-09 15:07:58
6525;1179.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;;2109.0;2025-03-26 07:28:25
4266;153.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2026-03-01 05:21:43;0;2026-02-28 08:25:43;360.0;2026-02-28 08:21:43
13085;1880.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-06-08 23:44:34;1;;538.0;2022-06-07 04:44:34
4176;837.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-08-24 11:24:06;1;2024-08-22 02:41:06;366.0;2024-08-22 02:24:06
5644;1943.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-01-18 11:42:13;0;2024-01-17 01:00:13;1326.0;2024-01-17 00:42:13
2342;96.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2023-11-23 00:09:17;1437.0;2023-11-22 23:51:17
11784;1020.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;;;2024-07-05 09:26:53
2197;1841.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2025-06-08 08:59:01;;2025-06-08 08:30:01
10234;885.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2024-05-09 01:21:27;;2024-05-09 01:04:27
8244;1199.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2023-01-12 02:44:46;1;2023-01-09 18:13:46;;2023-01-09 17:44:46
13894;1378.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2024-07-03 00:01:34;2143.0;2024-07-02 23:33:34
4389;2015.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2023-04-18 11:09:31;138.0;2023-04-18 10:41:31
13069;677.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2024-11-30 15:16:56;757.0;2024-11-30 14:50:56
4579;1362.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-07-24 18:01:27;1;;;2023-07-24 02:01:27
8809;788.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-08-16 11:01:35;;2023-08-16 10:53:35
14161;1536.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2023-07-02 09:08:02;1398.0;2023-07-02 08:48:02
3792;1655.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;0;;;2022-06-25 23:58:59
1393;1077.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-06-24 21:13:56;1;2022-06-23 23:16:56;1935.0;2022-06-23 23:13:56
6753;1930.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2024-01-15 13:15:40;;2024-01-15 12:57:40
582;227.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-03-20 10:45:32;1;2024-03-19 06:12:32;1294.0;2024-03-19 05:45:32
9498;861.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;;50.0;2022-08-24 12:23:35
8170;9.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-08-05 08:06:32;1;2023-08-03 03:18:32;;2023-08-03 03:06:32
8877;858.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2026-01-04 22:49:47;282.0;2026-01-04 22:20:47
6393;441.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-06-26 09:07:35;1133.0;2023-06-26 08:44:35
6583;23.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2025-09-17 11:42:03;;2025-09-17 11:34:03
13266;1637.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2023-02-10 02:10:18;0;2023-02-09 06:40:18;2012.0;2023-02-09 06:10:18
6123;401.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2022-06-02 13:30:28;448.0;2022-06-02 13:17:28
8057;1833.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-08-18 17:26:10;1;2025-08-18 14:38:10;575.0;2025-08-18 14:26:10
4120;585.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;;2024-11-20 16:25:40
1442;1892.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-09-05 05:20:10;1;2022-09-02 20:43:10;801.0;2022-09-02 20:20:10
9939;143.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;;;2024-08-12 12:31:40
3257;1308.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2022-12-22 23:56:50;2186.0;2022-12-22 23:36:50
4974;57.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-04-20 18:01:06;;2024-04-20 17:52:06
4001;83.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2023-03-04 21:20:20;;2023-03-04 21:00:20
1909;1221.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-11-20 07:46:39;0;2022-11-20 06:53:39;552.0;2022-11-20 06:46:39
9955;200.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2024-05-13 04:26:38;2045.0;2024-05-13 04:11:38
12841;729.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2024-09-15 13:03:10;;2024-09-15 12:37:10
10809;1919.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2024-11-09 10:02:32;777.0;2024-11-09 09:59:32
9639;347.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2022-10-12 23:24:14;1156.0;2022-10-12 23:18:14
10791;449.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;;2022-05-02 16:03:42
13413;54.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2025-02-21 22:37:01;;2025-02-21 22:12:01
970;20.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-11-29 03:42:06;480.0;2025-11-29 03:14:06
3549;793.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2024-08-21 03:04:10;;2024-08-21 02:47:10
9120;1687.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-02-05 08:06:10;1;2022-02-04 01:10:10;384.0;2022-02-04 01:06:10
10290;763.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2023-07-15 21:30:58;0;2023-07-13 04:35:58;899.0;2023-07-13 04:30:58
10416;1341.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2024-01-07 04:00:10;765.0;2024-01-07 03:36:10
10953;14.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2023-01-01 14:48:03;1;2022-12-31 07:14:03;;2022-12-31 06:48:03
13504;550.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;1;2023-01-04 13:57:06;2089.0;2023-01-04 13:46:06
8779;215.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;;2023-04-15 10:50:49
12423;367.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2022-10-02 14:47:29;;2022-10-02 14:46:29
6245;693.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2023-01-10 03:20:40;1;2023-01-07 16:23:40;777.0;2023-01-07 16:20:40
8615;683.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2024-11-09 04:03:49;2205.0;2024-11-09 03:53:49
7825;756.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2025-06-04 08:12:26;271.0;2025-06-04 07:50:26
3816;682.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2022-05-13 12:13:52;443.0;2022-05-13 11:45:52
12452;915.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2025-08-22 03:33:54;;2025-08-22 03:22:54
2765;979.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2025-12-31 22:24:30;285.0;2025-12-31 22:19:30
13403;1742.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2022-11-29 21:49:13;1;2022-11-28 15:50:13;;2022-11-28 15:49:13
2032;174.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2022-11-22 22:19:31;;2022-11-22 22:10:31
4297;114.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-08-13 09:43:58;208.0;2023-08-13 09:30:58
7842;129.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;414.0;2024-12-22 08:05:13
9214;526.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;;1433.0;2024-11-16 11:07:14
2745;1448.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-04-25 06:12:25;1;2022-04-24 02:30:25;;2022-04-24 02:12:25
928;1500.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2025-08-18 11:16:17;0;2025-08-16 19:38:17;526.0;2025-08-16 19:16:17
6790;675.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2024-02-13 13:39:49;1370.0;2024-02-13 13:22:49
9954;200.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2023-10-10 22:52:51;109.0;2023-10-10 22:42:51
1629;230.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2024-03-18 02:53:34;;2024-03-18 02:39:34
7944;1393.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2025-04-01 19:01:58;1130.0;2025-04-01 18:41:58
3899;1771.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2023-10-17 22:54:36;56.0;2023-10-17 22:26:36
577;227.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-05-18 07:15:28;1123.0;2023-05-18 06:47:28
14072;1787.0;Notification: GradeReleased;;GradeReleased;1;2023-05-04 04:36:28;1;;;2023-05-03 22:36:28
11005;1828.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;;432.0;2024-05-01 02:25:15
7973;1998.0;Notification: NewLecture;;NewLecture;0;;1;;275.0;2025-06-13 03:09:31
2657;1588.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;1;2023-01-28 18:21:25;;2023-01-28 18:07:25
3315;337.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;0;2023-08-20 10:19:36;;2023-08-20 10:17:36
1837;1014.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2024-09-26 00:00:36;;2024-09-25 23:40:36
4604;1411.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2025-08-17 02:58:04;1866.0;2025-08-17 02:48:04
12803;192.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-06-09 00:42:08;1;2024-06-08 21:05:08;813.0;2024-06-08 20:42:08
10444;2036.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2025-01-18 20:03:14;1;2025-01-17 16:08:14;;2025-01-17 16:03:14
427;1226.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2024-05-30 22:17:45;216.0;2024-05-30 22:02:45
8129;1240.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-11-17 03:34:04;;2022-11-17 03:12:04
3869;1213.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;603.0;2022-10-04 15:02:59
7993;1501.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;2023-04-02 03:24:44;0;2023-03-30 04:51:44;;2023-03-30 04:24:44
10673;21.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2024-03-30 18:40:15;0;2024-03-28 12:09:15;1741.0;2024-03-28 11:40:15
3195;1545.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;;2023-08-15 12:05:46
4825;1053.0;Notification: QuizAvailable;;QuizAvailable;1;;0;2024-06-25 19:43:27;;2024-06-25 19:21:27
5139;789.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;;1;2026-02-07 02:09:51;;2026-02-07 01:46:51
379;1741.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-10-11 01:20:21;0;2023-10-08 17:32:21;25.0;2023-10-08 17:20:21
11054;1604.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-04-15 05:48:55;1;2022-04-14 17:56:55;751.0;2022-04-14 17:48:55
10913;1207.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2023-01-02 00:42:46;1;2023-01-01 21:59:46;1930.0;2023-01-01 21:42:46
2629;1028.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;;;2024-03-17 01:26:45
6694;1251.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;1917.0;2025-11-29 08:46:37
5120;1166.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-11-20 21:25:43;1;;1440.0;2022-11-20 11:25:43
6468;102.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;2022-06-21 10:07:31;0;2022-06-19 09:15:31;;2022-06-19 09:07:31
4117;95.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;1887.0;2022-07-02 13:25:54
2168;1463.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2022-03-18 12:18:05;324.0;2022-03-18 12:16:05
3922;266.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;;2025-02-04 05:40:46
13244;1344.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2025-06-13 02:04:10;542.0;2025-06-13 01:38:10
9046;210.0;Notification: GradeReleased;;GradeReleased;1;;1;2023-12-31 18:49:28;;2023-12-31 18:41:28
8292;1432.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-07-02 23:43:31;0;2024-07-02 13:06:31;1190.0;2024-07-02 12:43:31
1827;448.0;Notification: GradeReleased;;GradeReleased;1;2023-03-03 12:36:39;1;2023-03-01 07:39:39;967.0;2023-03-01 07:36:39
6225;489.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-06-13 19:54:27;0;2022-06-11 20:19:27;;2022-06-11 19:54:27
2658;1588.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;;2025-04-18 14:17:02
3046;924.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2022-10-30 14:54:52;2056.0;2022-10-30 14:30:52
5540;1829.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;;;2023-10-03 14:18:17
9319;1422.0;Notification: AssignmentDue;;AssignmentDue;0;;1;2022-11-10 04:33:50;155.0;2022-11-10 04:06:50
