Id;ActivityId;StudentId;Status;ProgressPercent;FirstAccessedAt;LastAccessedAt;TotalTimeSpentSeconds;CompletedAt
12684;1685;;Completed;100;2022-10-22 21:34:54;2023-02-06 21:34:54;3679.0;2023-02-06 21:34:54
18977;663;1526.0;Completed;100;2024-10-01 18:55:47;2024-12-10 18:55:47;3901.0;2024-12-10 18:55:47
26924;326;3157.0;Completed;100;2023-02-27 16:11:45;2023-05-28 16:11:45;895.0;2023-05-28 16:11:45
346;980;2053.0;InProgress;5;2025-05-07 21:23:48;2025-07-27 21:23:48;;
13032;313;3547.0;InProgress;30;2023-03-25 17:52:51;2023-06-08 17:52:51;1986.0;
25581;2177;4409.0;Completed;100;2022-06-07 11:41:02;2022-09-02 11:41:02;1513.0;2022-09-02 11:41:02
17380;1574;636.0;NotStarted;0;;;;
8023;411;4546.0;Completed;100;2022-06-11 11:52:59;;2085.0;2022-06-15 11:52:59
24090;1186;4423.0;InProgress;87;2024-04-13 00:47:08;2024-07-21 00:47:08;1846.0;
3182;388;2484.0;NotStarted;0;;;;
14395;1049;;Completed;100;2023-01-10 12:57:58;2023-02-26 12:57:58;;2023-02-26 12:57:58
11070;437;2347.0;Completed;100;2023-02-19 21:13:08;2023-03-20 21:13:08;3662.0;2023-03-20 21:13:08
23224;1677;4670.0;Completed;100;2023-03-30 20:29:36;2023-05-28 20:29:36;7021.0;2023-05-28 20:29:36
22896;1498;1303.0;Completed;100;2024-10-12 02:58:19;2024-11-30 02:58:19;3195.0;2024-11-30 02:58:19
434;1361;1972.0;InProgress;51;2026-01-24 16:50:30;2026-01-30 16:50:30;1448.0;
6658;299;4261.0;InProgress;66;2022-09-27 02:40:16;2023-01-05 02:40:16;2989.0;
25223;1127;4738.0;Completed;100;2023-04-09 06:21:19;;3994.0;2023-04-26 06:21:19
14748;880;3833.0;Completed;100;2024-09-16 18:04:31;2024-11-16 18:04:31;445.0;2024-11-16 18:04:31
1220;1436;2670.0;Completed;100;2025-11-28 08:34:26;2025-12-01 08:34:26;3951.0;2025-12-01 08:34:26
17812;9932;4645.0;Completed;100;2022-12-09 01:32:56;2023-02-21 01:32:56;588.0;2023-02-21 01:32:56
9476;2071;3807.0;NotStarted;0;;;;
11239;1359;706.0;Completed;100;2023-03-20 07:23:04;;1424.0;2023-03-29 07:23:04
20478;1162;2389.0;InProgress;18;2025-02-15 06:08:56;2025-04-04 06:08:56;942.0;
23331;345;4141.0;Completed;100;2025-03-06 23:40:37;2025-05-19 23:40:37;2124.0;2025-05-19 23:40:37
9479;1432;3807.0;Completed;100;2024-11-04 08:23:06;2024-12-09 08:23:06;4181.0;2024-12-09 08:23:06
4381;2048;3372.0;Completed;100;2022-10-21 06:33:43;2022-11-07 06:33:43;6172.0;2022-11-07 06:33:43
24031;518;3758.0;Completed;100;2024-03-31 10:43:42;2024-05-16 10:43:42;3925.0;2024-05-16 10:43:42
9431;455;848.0;Completed;100;2024-01-19 01:01:57;2024-02-01 01:01:57;5096.0;2024-02-01 01:01:57
25515;2160;4077.0;Completed;100;2024-10-25 14:49:50;2024-12-14 14:49:50;6090.0;2024-12-14 14:49:50
17043;1798;3040.0;Completed;100;2023-05-13 06:29:57;2023-08-20 06:29:57;2949.0;2023-08-20 06:29:57
11989;1181;4005.0;Completed;71;2024-03-09 04:58:54;2024-06-05 04:58:54;2080.0;2024-06-05 04:58:54
15593;1654;938.0;InProgress;62;2025-07-18 05:18:50;2025-11-14 05:18:50;;
9665;1079;1301.0;InProgress;101;2025-02-27 21:04:48;2025-03-23 21:04:48;329.0;
26675;778;2451.0;NotStarted;0;;;;
17220;27;3654.0;NotStarted;0;;;;
25941;300;4501.0;InProgress;76;2023-03-18 14:40:31;2023-05-08 14:40:31;2986.0;
1731;1751;4094.0;Completed;100;2025-08-27 18:24:05;2025-11-22 18:24:05;;2025-11-22 18:24:05
8737;668;4438.0;Completed;-5;2024-05-26 23:59:11;;6560.0;2024-06-19 23:59:11
1566;1913;1618.0;InProgress;21;2022-09-13 05:46:44;2022-11-21 05:46:44;314.0;
20586;281;4541.0;Completed;100;2024-01-01 01:39:46;;2839.0;2024-01-29 01:39:46
12400;1743;2561.0;Completed;100;2024-07-20 00:48:37;2024-08-23 00:48:37;4286.0;2024-08-23 00:48:37
17298;1930;4849.0;InProgress;79;2022-10-12 10:50:53;2022-10-30 10:50:53;1795.0;
17250;1321;3238.0;InProgress;41;2024-09-25 00:13:52;2024-10-27 00:13:52;1899.0;
971;9669;3175.0;InProgress;78;2023-01-25 23:50:51;2023-02-13 23:50:51;79.0;
6280;1154;3489.0;InProgress;11;2024-11-23 13:44:35;;768.0;
11777;1185;1005.0;Completed;150;2025-04-25 23:11:28;2025-07-25 23:11:28;4240.0;2025-07-25 23:11:28
17750;1430;347.0;Completed;100;2024-12-11 07:01:06;2025-03-02 07:01:06;;2025-03-02 07:01:06
20948;169;1540.0;InProgress;61;2023-06-01 05:40:05;;249.0;
16389;1984;4365.0;InProgress;84;2023-02-14 07:15:20;;1998.0;
18307;1876;4895.0;NotStarted;101;;;;
18843;1918;669.0;NotStarted;0;;;;
2541;1111;;NotStarted;0;;;;
5610;2074;1003.0;InProgress;52;2025-09-21 12:03:29;2025-10-06 12:03:29;964.0;
25887;444;2315.0;NotStarted;0;;;;
25066;565;3368.0;InProgress;41;2025-08-29 18:54:19;2025-08-31 18:54:19;3049.0;
6850;272;1242.0;NotStarted;0;;;;
12413;342;2561.0;InProgress;87;2023-04-14 02:47:12;2023-07-23 02:47:12;2113.0;
22217;1127;3242.0;InProgress;33;2022-07-23 22:13:12;2022-09-13 22:13:12;644.0;
12537;471;2966.0;Completed;100;2025-12-06 19:21:36;2025-12-29 19:21:36;3269.0;2025-12-29 19:21:36
6599;815;3955.0;Completed;100;2025-03-02 09:59:14;2025-03-13 09:59:14;4399.0;2025-03-13 09:59:14
4737;1046;3999.0;NotStarted;0;;;;
3585;352;4127.0;InProgress;70;2025-08-17 00:36:01;2025-10-21 00:36:01;388.0;
17942;1085;2518.0;Completed;100;2022-06-15 21:31:24;;2553.0;2022-07-02 21:31:24
4606;1136;937.0;InProgress;38;2022-12-13 15:01:29;2023-01-19 15:01:29;913.0;
23153;1311;4258.0;InProgress;44;2023-10-17 14:58:27;2023-10-19 14:58:27;2875.0;
1903;2083;3176.0;NotStarted;0;;;;
15411;1053;1835.0;Completed;100;2023-01-06 10:34:32;2023-02-12 10:34:32;675.0;2023-02-12 10:34:32
12499;1905;1614.0;Completed;100;2023-04-17 23:32:18;2023-08-13 23:32:18;6923.0;2023-08-13 23:32:18
613;444;2432.0;Completed;100;2025-06-08 11:58:47;2025-06-11 11:58:47;4259.0;2025-06-11 11:58:47
13430;950;1693.0;InProgress;74;2023-07-06 08:14:13;2023-08-21 08:14:13;1436.0;
19556;1085;2813.0;NotStarted;0;;;;
23066;215;267.0;InProgress;10;2022-09-29 04:35:26;2022-10-31 04:35:26;2039.0;
16472;862;1101.0;Completed;100;2025-03-18 12:49:03;;379.0;2025-03-27 12:49:03
22503;492;2718.0;Completed;100;2024-02-27 02:37:07;2024-05-29 02:37:07;5909.0;2024-05-29 02:37:07
27047;1283;115.0;NotStarted;0;;;;
21748;878;3178.0;Completed;100;2024-07-15 10:33:43;2024-11-04 10:33:43;;2024-11-04 10:33:43
22570;52;3375.0;NotStarted;0;;;;
5492;1239;816.0;Completed;100;2025-08-15 07:34:13;2025-09-19 07:34:13;682.0;2025-09-19 07:34:13
24648;1262;2748.0;InProgress;19;2025-09-14 13:52:04;2025-11-13 13:52:04;2309.0;
19395;965;1664.0;InProgress;33;2024-10-01 17:30:37;2025-01-12 17:30:37;1045.0;
17467;477;2336.0;Completed;100;2023-12-29 20:26:15;2024-03-28 20:26:15;2624.0;2024-03-28 20:26:15
3651;642;2985.0;Completed;100;2025-07-17 04:14:17;2025-11-03 04:14:17;7093.0;2025-11-03 04:14:17
27087;1601;4358.0;Completed;100;2024-07-27 04:57:02;2024-10-01 04:57:02;2506.0;2024-10-01 04:57:02
11093;1626;2332.0;Completed;100;2023-07-18 07:32:05;2023-09-08 07:32:05;6876.0;2023-09-08 07:32:05
13063;1601;2988.0;NotStarted;0;;;;
1090;1077;4481.0;Completed;100;2024-11-04 17:04:12;2024-12-31 17:04:12;2869.0;2024-12-31 17:04:12
17366;1647;3510.0;NotStarted;0;;;;
15528;378;4496.0;InProgress;89;2022-10-10 11:00:13;2023-01-12 11:00:13;2073.0;
23239;1259;;InProgress;16;2026-01-13 02:09:09;;1996.0;
24176;1599;3657.0;InProgress;86;2023-09-20 02:06:12;2023-11-11 02:06:12;642.0;
22186;490;4162.0;InProgress;41;2025-07-14 07:22:37;2025-09-09 07:22:37;;
6425;3;4175.0;Completed;100;2025-08-07 01:45:44;2025-09-18 01:45:44;4785.0;2025-09-18 01:45:44
7560;9875;;InProgress;48;2025-02-19 11:04:40;2025-04-07 11:04:40;512.0;
5208;1303;4104.0;InProgress;74;2024-04-08 14:03:25;;1254.0;
16404;174;2646.0;InProgress;39;2025-12-04 02:55:43;;;
20770;1424;2712.0;Completed;100;2024-05-08 19:11:29;2024-09-03 19:11:29;2929.0;2024-09-03 19:11:29
5873;1931;4780.0;InProgress;84;2026-01-05 02:49:09;2026-04-11 02:49:09;2631.0;
8521;775;232.0;InProgress;9;2022-12-21 10:27:16;2023-02-05 10:27:16;1975.0;
23001;1929;3211.0;InProgress;66;2023-09-24 02:51:14;2023-10-19 02:51:14;3292.0;
12924;1230;27.0;Completed;100;2022-06-23 04:31:09;2022-07-04 04:31:09;945.0;2022-07-04 04:31:09
12140;1685;1918.0;InProgress;51;2022-06-25 12:44:49;2022-07-31 12:44:49;368.0;
8642;2083;2840.0;Completed;100;2025-08-22 04:17:17;2025-12-13 04:17:17;1537.0;2025-12-13 04:17:17
17259;9090;3238.0;InProgress;50;2025-12-19 14:38:06;2026-01-02 14:38:06;1942.0;
23244;1335;2785.0;Completed;100;2024-04-14 08:16:08;2024-06-19 08:16:08;364.0;2024-06-19 08:16:08
4258;928;1850.0;InProgress;20;2025-01-27 17:44:43;2025-04-03 17:44:43;433.0;
10133;355;;InProgress;87;2024-12-27 21:49:13;2025-01-10 21:49:13;354.0;
2334;1597;4205.0;InProgress;33;2024-07-19 12:11:15;2024-10-10 12:11:15;2625.0;
3568;81;2938.0;NotStarted;0;;;;
17284;642;1325.0;InProgress;57;2025-01-04 21:48:17;2025-04-19 21:48:17;500.0;
26197;781;2118.0;InProgress;5;2023-10-02 10:21:21;2023-11-08 10:21:21;404.0;
23006;726;3211.0;Completed;100;2024-06-21 00:16:27;;1138.0;2024-06-24 00:16:27
4222;9;4756.0;Completed;100;2024-03-12 12:21:56;2024-04-12 12:21:56;5958.0;2024-04-12 12:21:56
3565;1881;4387.0;Completed;100;2022-09-09 21:53:31;2022-10-05 21:53:31;5153.0;2022-10-05 21:53:31
9481;1705;;Completed;100;2023-07-14 10:34:47;2023-07-18 10:34:47;465.0;2023-07-18 10:34:47
15920;1964;994.0;Completed;100;2025-12-13 01:05:49;2026-02-16 01:05:49;4408.0;2026-02-16 01:05:49
23646;638;2472.0;Completed;59;2024-02-24 14:28:25;2024-05-12 14:28:25;2255.0;2024-05-12 14:28:25
13231;230;4785.0;Completed;100;2025-02-05 13:47:06;2025-04-10 13:47:06;2291.0;2025-04-10 13:47:06
12230;956;4726.0;Completed;100;2022-06-13 08:49:06;2022-10-03 08:49:06;932.0;2022-10-03 08:49:06
11111;452;2971.0;Completed;100;2025-12-28 04:06:55;2026-01-02 04:06:55;2800.0;2026-01-02 04:06:55
19704;931;3769.0;Completed;100;2025-10-14 19:38:37;2025-11-06 19:38:37;4958.0;2025-11-06 19:38:37
3183;364;2484.0;Completed;100;2023-08-14 06:11:26;2023-11-19 06:11:26;1429.0;2023-11-19 06:11:26
13733;1569;3759.0;Completed;100;2024-01-28 21:31:51;2024-05-01 21:31:51;;2024-05-01 21:31:51
4246;865;977.0;Completed;100;2024-03-18 16:38:54;2024-04-27 16:38:54;;2024-04-27 16:38:54
15983;1262;748.0;Completed;100;2024-06-10 17:31:43;2024-07-14 17:31:43;6719.0;2024-07-14 17:31:43
22306;441;1253.0;Completed;100;2023-04-23 01:35:43;2023-05-07 01:35:43;3195.0;2023-05-07 01:35:43
1038;1388;2558.0;Completed;100;2023-01-25 09:48:40;2023-02-27 09:48:40;4880.0;2023-02-27 09:48:40
17551;169;2470.0;InProgress;65;2024-08-01 15:20:23;2024-09-10 15:20:23;3339.0;
12363;1841;116.0;InProgress;27;2022-09-02 19:27:22;2022-10-01 19:27:22;909.0;
8963;1780;3081.0;InProgress;41;2022-06-04 23:22:39;2022-07-05 23:22:39;876.0;
8423;193;3562.0;Completed;100;2024-01-21 11:03:54;2024-03-03 11:03:54;1263.0;2024-03-03 11:03:54
20791;1099;1192.0;InProgress;20;2025-12-22 13:50:04;;3028.0;
5233;172;4273.0;InProgress;87;2022-06-21 21:17:42;2022-08-25 21:17:42;355.0;
8025;950;4546.0;Completed;100;2022-06-17 14:08:52;2022-08-05 14:08:52;1485.0;2022-08-05 14:08:52
22071;518;;Completed;100;2024-01-07 13:54:38;2024-03-09 13:54:38;1950.0;2024-03-09 13:54:38
16827;1160;1983.0;Completed;100;2023-02-02 17:12:56;2023-02-27 17:12:56;6637.0;2023-02-27 17:12:56
13996;121;1397.0;Completed;100;2023-04-04 23:05:17;2023-04-29 23:05:17;3097.0;2023-04-29 23:05:17
24058;1029;4653.0;InProgress;57;2023-04-26 19:49:58;2023-08-11 19:49:58;3039.0;
2884;2154;1279.0;InProgress;50;2023-06-28 13:29:29;2023-10-19 13:29:29;486.0;
24649;1769;2748.0;NotStarted;0;;;;
25961;1743;3313.0;InProgress;79;2023-09-11 20:10:51;2023-09-16 20:10:51;1870.0;
7504;1925;3940.0;Completed;100;2025-09-26 15:48:59;;6649.0;2025-10-14 15:48:59
2527;1143;4994.0;InProgress;26;2023-06-01 17:38:21;2023-08-13 17:38:21;3088.0;
24138;495;4938.0;NotStarted;0;;;;
1968;462;3789.0;NotStarted;0;;;;
26915;781;226.0;InProgress;32;2024-03-26 12:37:29;2024-07-24 12:37:29;1330.0;
1652;2163;3542.0;Completed;100;2024-08-13 19:12:05;2024-11-22 19:12:05;1873.0;2024-11-22 19:12:05
12418;1685;4231.0;NotStarted;0;;;;
4665;1283;1571.0;InProgress;22;2024-07-22 11:10:36;2024-09-25 11:10:36;1812.0;
24340;352;3270.0;Completed;100;2024-09-25 22:18:38;2024-10-28 22:18:38;5957.0;2024-10-28 22:18:38
21134;246;3316.0;Completed;100;2024-10-13 22:17:13;;2396.0;2024-10-30 22:17:13
1984;896;4429.0;InProgress;13;2023-05-17 19:55:29;2023-07-31 19:55:29;842.0;
8916;1424;2237.0;Completed;78;2022-07-13 23:06:52;2022-08-25 23:06:52;4378.0;2022-08-25 23:06:52
18010;1751;3268.0;InProgress;70;2025-05-24 13:07:47;;;
11243;718;706.0;NotStarted;0;;;;
13003;1867;3774.0;Completed;100;2022-06-25 12:09:09;2022-08-13 12:09:09;2511.0;2022-08-13 12:09:09
11406;495;3391.0;Completed;100;2022-12-12 03:09:24;;1381.0;2022-12-17 03:09:24
1534;1935;1402.0;InProgress;94;2023-03-21 16:38:07;2023-05-10 16:38:07;378.0;
3767;2106;144.0;Completed;100;2023-12-26 07:51:32;2024-02-27 07:51:32;1997.0;2024-02-27 07:51:32
4581;281;1772.0;InProgress;55;2026-01-30 13:55:30;2026-02-17 13:55:30;354.0;
23532;1382;2485.0;Completed;100;2022-08-29 03:53:41;2022-09-16 03:53:41;6025.0;2022-09-16 03:53:41
26072;142;892.0;NotStarted;0;;;;
23661;228;2191.0;Completed;100;2024-09-23 20:12:14;2024-12-28 20:12:14;2001.0;2024-12-28 20:12:14
26770;2061;1637.0;Completed;100;2025-07-24 18:21:15;2025-10-18 18:21:15;;2025-10-18 18:21:15
15805;1876;1454.0;Completed;100;2025-03-02 14:55:19;2025-03-16 14:55:19;5608.0;2025-03-16 14:55:19
26502;2073;165.0;Completed;100;2022-10-26 04:23:51;2022-12-22 04:23:51;2761.0;2022-12-22 04:23:51
11602;816;4539.0;InProgress;65;2023-03-03 06:54:44;;1337.0;
12194;326;4761.0;Completed;100;2025-05-02 16:08:30;2025-05-12 16:08:30;3493.0;2025-05-12 16:08:30
17799;1162;4245.0;Completed;100;2023-05-28 07:21:02;2023-06-08 07:21:02;6563.0;2023-06-08 07:21:02
26712;1892;2113.0;InProgress;44;2024-08-24 01:36:59;2024-11-27 01:36:59;2200.0;
6825;1428;2728.0;InProgress;91;2025-12-18 15:58:56;2026-04-11 15:58:56;1060.0;
25739;1522;1732.0;InProgress;43;2023-12-16 02:47:36;2024-01-21 02:47:36;3376.0;
12654;1430;3896.0;Completed;150;2023-04-10 02:32:59;2023-07-16 02:32:59;1863.0;2023-07-16 02:32:59
17736;9702;2489.0;Completed;100;2025-01-16 22:43:26;2025-03-25 22:43:26;5757.0;2025-03-25 22:43:26
8803;323;1311.0;InProgress;78;2024-01-02 17:06:00;2024-04-17 17:06:00;379.0;
9866;1597;415.0;Completed;100;2023-05-05 00:47:46;2023-07-05 00:47:46;2914.0;2023-07-05 00:47:46
12635;1348;3284.0;NotStarted;0;;;;
4905;2173;4351.0;NotStarted;0;;;;
8448;9695;2031.0;Completed;100;2025-05-25 06:12:17;2025-07-05 06:12:17;1019.0;2025-07-05 06:12:17
21491;1043;2446.0;InProgress;78;2024-11-04 02:47:44;2024-12-14 02:47:44;240.0;
25018;1030;2444.0;Completed;100;2025-04-23 11:47:41;2025-05-18 11:47:41;6864.0;2025-05-18 11:47:41
7358;1929;4185.0;Completed;100;2025-07-20 03:22:42;2025-11-15 03:22:42;479.0;2025-11-15 03:22:42
12836;1870;3128.0;NotStarted;0;;;;
15831;2154;4671.0;InProgress;28;2023-03-28 17:23:10;;3194.0;
10123;9472;3854.0;Completed;100;2024-10-07 19:19:31;2024-12-04 19:19:31;3996.0;2024-12-04 19:19:31
8676;1053;3953.0;NotStarted;0;;;;
13758;1042;4760.0;Completed;100;2023-12-22 03:26:16;2023-12-30 03:26:16;1022.0;2023-12-30 03:26:16
11836;1259;275.0;Completed;100;2024-11-02 06:24:22;2025-01-22 06:24:22;5656.0;2025-01-22 06:24:22
22100;812;2037.0;Completed;100;2023-09-09 12:09:46;2023-11-19 12:09:46;4651.0;2023-11-19 12:09:46
11659;1306;4607.0;InProgress;38;2022-08-11 08:13:55;2022-12-04 08:13:55;1515.0;
15795;502;3308.0;Completed;100;2023-10-03 20:37:28;2024-01-15 20:37:28;3301.0;2024-01-15 20:37:28
3303;1848;2791.0;Completed;100;2023-09-04 04:37:24;2023-11-11 04:37:24;4482.0;2023-11-11 04:37:24
20752;1685;2586.0;InProgress;36;2022-12-17 23:25:20;2023-02-06 23:25:20;2097.0;
1913;87;4298.0;Completed;100;2023-04-19 03:12:35;2023-07-22 03:12:35;1937.0;2023-07-22 03:12:35
219;502;4415.0;InProgress;17;2023-07-15 17:08:26;;3397.0;
20756;404;2586.0;Completed;61;2022-09-01 08:11:59;2022-09-13 08:11:59;4891.0;2022-09-13 08:11:59
8118;1848;902.0;InProgress;72;2023-06-15 01:44:17;2023-07-24 01:44:17;2859.0;
10089;824;2735.0;Completed;100;2023-09-15 12:37:15;2023-10-26 12:37:15;730.0;2023-10-26 12:37:15
13576;966;3306.0;NotStarted;0;;;;
13068;667;2988.0;Completed;100;2023-08-29 06:04:50;2023-12-01 06:04:50;537.0;2023-12-01 06:04:50
11198;1271;3892.0;InProgress;89;2025-02-08 00:01:53;2025-03-11 00:01:53;1789.0;
23511;948;1015.0;Completed;100;2023-10-20 23:29:45;2024-01-20 23:29:45;3668.0;2024-01-20 23:29:45
17651;708;2419.0;Completed;100;2025-04-20 11:42:41;2025-06-06 11:42:41;3532.0;2025-06-06 11:42:41
15694;1068;729.0;Completed;100;2025-11-27 20:15:44;2026-03-10 20:15:44;6689.0;2026-03-10 20:15:44
20472;904;2845.0;InProgress;999;2024-07-24 23:59:18;2024-11-01 23:59:18;3002.0;
8296;1671;3725.0;Completed;100;2023-05-28 15:39:38;2023-06-15 15:39:38;6314.0;2023-06-15 15:39:38
5030;1921;823.0;InProgress;41;2024-02-01 01:19:48;;1906.0;
14267;1324;554.0;Completed;100;2023-11-16 10:28:53;2024-01-29 10:28:53;2366.0;2024-01-29 10:28:53
6385;74;2548.0;InProgress;45;2022-12-31 15:47:25;2023-04-02 15:47:25;301.0;
12935;1295;3183.0;Completed;-5;2022-09-11 20:19:15;2022-11-21 20:19:15;1685.0;2022-11-21 20:19:15
9425;1099;2979.0;InProgress;74;2023-08-28 22:41:36;2023-09-27 22:41:36;;
8869;943;2500.0;Completed;100;2024-03-23 17:20:50;2024-03-27 17:20:50;;2024-03-27 17:20:50
8669;1296;3953.0;Completed;100;2025-01-19 01:58:15;2025-05-12 01:58:15;1409.0;2025-05-12 01:58:15
22178;654;505.0;NotStarted;0;;;;
6979;1371;4010.0;Completed;100;2025-07-09 10:09:19;2025-10-31 10:09:19;4517.0;2025-10-31 10:09:19
23137;404;851.0;NotStarted;0;;;;
20686;439;4615.0;Completed;53;2023-07-24 19:14:55;2023-10-30 19:14:55;2231.0;2023-10-30 19:14:55
18138;444;324.0;Completed;100;2025-03-28 16:52:26;2025-06-03 16:52:26;;2025-06-03 16:52:26
16083;824;1537.0;Completed;62;2023-08-31 04:33:45;;2686.0;2023-09-27 04:33:45
608;1841;3765.0;Completed;100;2023-08-09 11:59:43;2023-10-14 11:59:43;;2023-10-14 11:59:43
13274;1441;3846.0;Completed;100;2024-04-08 05:44:21;2024-05-30 05:44:21;5798.0;2024-05-30 05:44:21
4564;9535;4826.0;InProgress;13;2022-11-17 09:47:20;2023-01-25 09:47:20;3231.0;
26998;1399;3448.0;InProgress;47;2025-09-27 00:06:36;2025-11-05 00:06:36;1957.0;
9793;363;4456.0;NotStarted;0;;;;
14529;1077;600.0;Completed;100;2022-09-18 12:11:53;2022-10-16 12:11:53;2731.0;2022-10-16 12:11:53
17266;943;4521.0;Completed;100;2024-01-26 05:45:13;2024-03-27 05:45:13;4822.0;2024-03-27 05:45:13
3425;741;4020.0;Completed;100;2024-08-01 17:41:00;2024-10-19 17:41:00;3345.0;2024-10-19 17:41:00
8992;1127;2465.0;InProgress;48;2022-08-22 12:56:28;2022-10-23 12:56:28;2080.0;
19058;1010;759.0;Completed;-5;2023-03-05 09:01:37;2023-05-14 09:01:37;;2023-05-14 09:01:37
3439;484;4255.0;Completed;100;2023-12-28 04:21:42;;7070.0;2023-12-30 04:21:42
25255;2048;700.0;InProgress;67;2025-10-23 15:44:10;;3167.0;
23999;1324;1989.0;Completed;100;2023-06-29 06:23:01;2023-07-17 06:23:01;2853.0;2023-07-17 06:23:01
19126;738;1000.0;NotStarted;0;;;;
1425;342;3499.0;Completed;100;2025-08-10 02:18:22;2025-09-19 02:18:22;1370.0;2025-09-19 02:18:22
7703;104;4547.0;InProgress;93;2025-03-22 11:04:50;2025-07-04 11:04:50;2442.0;
11515;1848;4465.0;Completed;100;2024-12-22 11:18:49;2025-02-18 11:18:49;;2025-02-18 11:18:49
25530;108;869.0;InProgress;64;2025-01-24 00:17:07;2025-01-30 00:17:07;1175.0;
1905;983;3176.0;Completed;100;2024-07-04 22:33:38;2024-07-17 22:33:38;3878.0;2024-07-17 22:33:38
5380;1436;4979.0;Completed;-5;2022-10-26 00:01:16;2022-11-01 00:01:16;1603.0;2022-11-01 00:01:16
9993;1178;;NotStarted;0;;;;
7292;547;1225.0;Completed;100;2025-09-05 00:13:21;2025-10-06 00:13:21;4597.0;2025-10-06 00:13:21
25767;1913;;InProgress;40;2025-05-05 00:34:40;2025-05-20 00:34:40;2835.0;
23255;1364;1472.0;InProgress;74;2024-02-10 14:28:34;2024-05-11 14:28:34;1565.0;
21408;1442;63.0;Completed;100;2025-05-26 02:45:27;;3971.0;2025-05-27 02:45:27
1289;991;2715.0;Completed;100;2022-07-29 22:39:59;;325.0;2022-07-30 22:39:59
25594;1127;4409.0;Completed;100;2023-12-01 23:18:34;;3857.0;2023-12-03 23:18:34
11569;2154;4215.0;Completed;100;2022-09-29 11:02:02;2022-11-05 11:02:02;;2022-11-05 11:02:02
15409;1497;3928.0;NotStarted;0;;;;
13076;1471;2988.0;Completed;100;2025-02-24 08:07:21;2025-05-30 08:07:21;371.0;2025-05-30 08:07:21
15955;1899;393.0;Completed;100;2022-08-31 22:42:33;2022-11-08 22:42:33;4362.0;2022-11-08 22:42:33
22292;2189;157.0;Completed;100;2022-11-01 10:30:25;2023-01-02 10:30:25;2769.0;2023-01-02 10:30:25
22990;931;2765.0;InProgress;46;2022-10-21 05:02:45;2022-12-26 05:02:45;1065.0;
3151;103;4016.0;Completed;100;2022-10-01 19:38:42;2023-01-17 19:38:42;1929.0;2023-01-17 19:38:42
11157;1359;150.0;InProgress;13;2023-08-17 09:50:43;2023-08-27 09:50:43;1145.0;
15406;1029;3928.0;InProgress;66;2023-08-18 03:42:23;2023-11-11 03:42:23;;
1068;39;1735.0;InProgress;57;2024-05-31 08:45:20;2024-08-04 08:45:20;81.0;
990;562;1694.0;InProgress;18;2025-11-09 00:37:39;2025-11-30 00:37:39;1074.0;
6675;552;3740.0;NotStarted;0;;;;
13577;786;3306.0;Completed;100;2025-08-07 16:04:57;2025-09-23 16:04:57;5455.0;2025-09-23 16:04:57
16828;900;1983.0;Completed;100;2023-07-01 07:47:48;2023-08-15 07:47:48;1362.0;2023-08-15 07:47:48
8800;502;1311.0;NotStarted;0;;;;
5452;326;4777.0;Completed;100;2025-11-10 06:43:54;2025-12-26 06:43:54;1312.0;2025-12-26 06:43:54
21526;79;2980.0;Completed;100;2024-11-04 11:02:45;2024-12-13 11:02:45;5123.0;2024-12-13 11:02:45
11764;1935;1765.0;Completed;100;2023-04-20 14:45:28;2023-06-25 14:45:28;6548.0;2023-06-25 14:45:28
23987;741;3747.0;NotStarted;0;;;;
12747;965;4658.0;InProgress;45;2023-06-28 14:07:03;2023-08-28 14:07:03;1024.0;
3567;361;2938.0;InProgress;57;2024-06-10 18:34:50;2024-07-01 18:34:50;3073.0;
8341;2209;1310.0;InProgress;61;2022-07-11 10:26:03;2022-10-08 10:26:03;2282.0;
15510;1705;1924.0;InProgress;35;2025-05-06 10:13:07;2025-09-02 10:13:07;1610.0;
21784;1173;585.0;InProgress;29;2024-02-13 21:57:46;2024-05-20 21:57:46;3444.0;
11898;1302;1004.0;NotStarted;0;;;;
6867;27;628.0;Completed;100;2025-03-11 18:34:14;2025-04-19 18:34:14;1732.0;2025-04-19 18:34:14
3917;1100;1596.0;NotStarted;0;;;;
3117;1685;3637.0;NotStarted;0;;;;
6359;1524;2023.0;Completed;101;2024-11-22 20:55:58;2025-02-21 20:55:58;6804.0;2025-02-21 20:55:58
13663;1899;524.0;Completed;100;2024-05-01 12:17:22;2024-08-05 12:17:22;1564.0;2024-08-05 12:17:22
4021;207;;Completed;100;2023-04-04 08:19:12;;;2023-04-29 08:19:12
26878;1873;4617.0;Completed;100;2022-10-20 17:01:53;2022-12-11 17:01:53;4952.0;2022-12-11 17:01:53
8255;1970;1191.0;Completed;100;2023-08-05 15:53:21;2023-10-17 15:53:21;5684.0;2023-10-17 15:53:21
18799;1848;942.0;NotStarted;0;;;;
14470;646;3750.0;InProgress;37;2023-07-07 22:42:32;2023-09-28 22:42:32;2747.0;
4062;1916;1448.0;InProgress;8;2025-02-03 19:44:57;2025-05-21 19:44:57;788.0;
20107;1723;633.0;Completed;100;2023-09-10 04:08:24;2023-12-05 04:08:24;2251.0;2023-12-05 04:08:24
12185;213;105.0;Completed;100;2025-06-07 22:06:18;2025-06-09 22:06:18;350.0;2025-06-09 22:06:18
