Id;QuizId;StudentId;AttemptNumber;StartedAt;SubmittedAt;Score;MaxScore;ScorePercent;Status;IsGraded;GradedById;GradedAt;TimeSpentSeconds
4197;138;1175;1;2024-10-11 23:03:20;2024-10-11 23:25:46;81.0;100;81.0;Completed;1;;;1346.0
1676;1079;2968;1;2023-01-08 01:19:18;2023-01-08 01:21:08;7.2;10;72.0;Completed;1;;;110.0
11175;1500;2859;1;2023-02-20 20:19:23;2023-02-20 21:13:35;;50;;InProgress;0;4.0;;3252.0
5697;2212;3590;1;2023-02-12 20:27:45;;;-5;;InProgress;0;;;917.0
5825;1467;2315;1;2022-10-08 03:34:59;2022-10-08 03:41:48;;50;;InProgress;0;2.0;2022-10-09 05:41:48;
252;587;116;1;2024-09-17 16:10:57;2024-09-17 16:24:53;;20;;InProgress;0;12.0;;836.0
1243;1570;3090;3;2025-08-04 05:24:24;2025-08-04 05:38:43;82.5;100;82.5;Completed;1;6.0;2025-08-05 05:38:43;859.0
5170;1079;1206;3;2023-10-29 15:09:56;2023-10-29 15:40:21;3.6;10;36.0;Completed;1;15.0;2023-10-29 23:40:21;1825.0
7874;1467;3852;1;2023-08-11 08:17:59;2023-08-11 08:31:11;;50;;Abandoned;0;4.0;2023-08-13 02:31:11;792.0
11192;1188;4732;1;2023-10-05 15:00:38;2023-10-05 15:26:37;7.8;20;39.0;Completed;1;;2023-10-06 15:26:37;1559.0
7536;817;3249;1;2023-04-25 10:49:30;2023-04-25 11:21:09;;50;;Abandoned;0;12.0;2023-04-26 09:21:09;1899.0
1530;595;404;3;2026-01-29 09:45:22;2026-01-29 10:06:19;52.1;100;52.1;Completed;1;15.0;2026-01-29 14:06:19;1257.0
2089;535;2378;2;2026-01-03 07:41:48;2026-01-03 08:02:13;;25;;Abandoned;0;2.0;;1225.0
2037;2192;4235;3;2023-04-17 11:44:06;;;20;;InProgress;0;11.0;;899.0
7428;1864;3299;1;2024-09-05 03:38:27;2024-09-05 03:42:00;;100;;Abandoned;0;5.0;;213.0
164;1042;1285;1;2025-12-29 18:00:54;2025-12-29 18:42:55;;20;;InProgress;0;4.0;;2521.0
7679;350;4440;1;2024-11-27 16:04:27;;;10;;InProgress;0;;;370.0
7980;789;780;1;2025-07-09 19:06:35;2025-07-09 19:55:14;9.3;50;18.6;Completed;1;2.0;2025-07-10 16:55:14;2919.0
3836;576;4217;1;2025-04-03 02:35:13;2025-04-03 02:36:34;12.4;25;49.6;Completed;1;9.0;;81.0
9536;1344;133;3;2025-04-26 22:44:57;2025-04-26 22:57:07;;50;;Abandoned;0;4.0;2025-04-28 07:57:07;730.0
10931;419;4057;1;2025-12-17 06:47:47;2025-12-17 07:14:10;;25;;Abandoned;0;;2025-12-19 02:14:10;1583.0
5370;1869;576;1;2024-08-30 23:49:34;2024-08-31 00:05:40;;100;;InProgress;0;13.0;;966.0
6734;655;1847;1;2022-09-22 23:17:22;2022-09-22 23:21:20;-4.0;-5;80.0;Completed;1;11.0;;238.0
9291;1890;4842;2;2025-10-27 10:31:50;;;50;;InProgress;0;9.0;;1374.0
3953;311;958;1;2024-12-09 07:41:50;2024-12-09 07:59:00;;10;;Abandoned;0;;;1030.0
8182;742;572;2;2025-07-27 03:02:17;;;100;;InProgress;0;;;1157.0
1973;846;1535;1;2024-02-20 00:53:58;2024-02-20 01:56:14;4.6;10;46.0;Completed;0;2.0;2024-02-20 23:56:14;3736.0
682;1289;3877;2;2024-12-13 05:50:26;2024-12-13 06:08:34;2.0;25;8.0;Completed;1;;;
6426;143;471;1;2023-01-05 06:55:24;2023-01-05 07:20:15;48.5;50;97.0;Completed;1;;;1491.0
8795;1564;3504;1;2024-10-05 23:01:15;2024-10-05 23:14:07;;10;;Abandoned;0;3.0;2024-10-07 21:14:07;772.0
6719;311;2807;2;2025-08-19 04:21:58;2025-08-19 04:40:11;;10;;Abandoned;0;;2025-08-19 15:40:11;1093.0
1815;1589;2740;1;2022-09-15 07:30:51;2022-09-15 07:35:15;;20;;InProgress;0;10.0;2022-09-17 02:35:15;264.0
1101;1095;319;1;2022-06-28 13:33:41;2022-06-28 14:03:43;28.8;50;57.6;Completed;1;8.0;;1802.0
9698;160;3788;1;2022-10-05 11:27:10;2022-10-05 11:40:07;14.5;20;72.5;Completed;1;6.0;2022-10-07 09:40:07;777.0
4653;1945;732;2;2025-02-05 21:37:55;2025-02-05 22:26:41;13.3;20;66.5;Completed;1;;;2926.0
922;646;4041;1;2023-11-07 09:39:57;2023-11-07 09:58:51;11.0;100;11.0;Completed;1;;2023-11-08 11:58:51;1134.0
1316;817;4944;1;2024-08-21 19:25:22;2024-08-21 19:47:34;;50;;Abandoned;0;7.0;2024-08-22 13:47:34;1332.0
6498;32;929;3;2023-03-09 02:18:11;2023-03-09 02:59:42;;50;;InProgress;0;15.0;2023-03-10 15:59:42;2491.0
11127;693;9351;1;2024-05-01 00:00:00;;;20;;InProgress;0;;;
8000;1945;1292;3;2025-06-29 17:34:57;2025-06-29 17:44:35;8.1;20;40.5;Completed;1;14.0;2025-07-01 01:44:35;578.0
5551;934;4628;1;2022-08-13 17:49:16;2022-08-13 18:06:43;11.3;50;22.6;Completed;0;12.0;2022-08-14 05:06:43;1047.0
4735;1289;4265;1;2024-08-13 15:19:44;2024-08-13 16:41:01;;25;;Abandoned;0;8.0;;4877.0
1350;1890;640;2;2023-10-13 16:27:33;2023-10-13 16:39:03;;50;;InProgress;0;10.0;;690.0
7546;141;1837;1;2023-06-19 11:41:38;;;25;;InProgress;0;;;5040.0
8953;576;4513;1;2024-02-18 06:29:22;2024-02-18 06:33:01;13.7;25;54.8;Completed;1;;2024-02-18 10:33:01;219.0
4986;687;1382;1;2024-05-24 02:24:58;2024-05-24 02:28:27;23.6;25;94.4;Completed;0;;2024-05-25 05:28:27;209.0
1886;1732;2943;1;2025-08-31 14:47:53;2025-08-31 15:14:38;;-5;;Abandoned;0;;;1605.0
10709;337;4785;1;2025-02-22 18:29:28;;;10;;InProgress;0;2.0;;2389.0
6461;1993;2332;1;2025-11-27 04:15:08;2025-11-27 04:32:25;;50;;Abandoned;0;2.0;2025-11-28 09:32:25;1037.0
9394;846;2512;2;2024-07-19 08:41:07;2024-07-19 09:24:45;7.0;10;70.0;Completed;1;;;2618.0
71;87;3841;1;2023-06-03 23:40:23;2023-06-03 23:45:14;16.3;25;65.2;Completed;1;10.0;2023-06-04 03:45:14;291.0
8049;1999;3485;1;2024-06-24 22:21:55;2024-06-24 22:41:01;;10;;InProgress;0;12.0;;1146.0
9018;1659;3827;1;2022-11-28 12:23:48;2022-11-28 12:40:49;;25;;Abandoned;0;7.0;;1021.0
354;863;2849;1;2024-10-25 03:20:13;2024-10-25 03:29:52;4.9;25;19.6;Completed;0;8.0;2024-10-25 22:29:52;579.0
3089;682;2844;1;2023-03-21 04:58:41;2023-03-21 05:32:36;;20;;InProgress;0;1.0;2023-03-22 21:32:36;2035.0
897;1675;1208;3;2022-06-10 00:52:42;2022-06-10 01:21:11;;25;;Abandoned;0;;2022-06-10 20:21:11;1709.0
8492;422;2686;1;2023-01-15 22:03:24;2023-01-15 22:14:47;;100;;InProgress;0;9.0;2023-01-16 10:14:47;683.0
1659;1095;2880;1;2024-01-26 02:38:42;2024-01-26 03:13:12;8.7;50;17.4;Completed;0;;2024-01-28 01:13:12;2070.0
2038;670;4235;1;2024-12-16 23:22:38;2024-12-16 23:55:51;;100;;InProgress;0;;;1993.0
9495;726;796;1;2022-11-15 04:33:43;2022-11-15 04:48:02;;20;;Abandoned;0;13.0;;859.0
3039;1371;1329;1;2024-07-25 06:02:33;2024-07-25 06:49:54;48.8;50;97.6;Completed;1;;2024-07-26 02:49:54;2841.0
7561;351;125;3;2023-02-03 09:03:34;2023-02-03 09:09:14;44.9;50;89.8;Completed;1;;;340.0
1137;655;2781;1;2024-08-29 00:02:51;;;-5;;InProgress;0;;;988.0
2769;176;4798;1;2022-08-04 21:35:57;2022-08-04 21:41:53;;10;;InProgress;0;12.0;2022-08-05 18:41:53;356.0
7376;518;2837;1;2023-07-20 07:18:21;;;25;;InProgress;0;14.0;;248.0
7292;888;1585;1;2025-03-09 00:59:10;2025-03-09 01:18:49;7.5;10;75.0;Completed;1;;;1179.0
4805;1115;4686;1;2024-02-25 07:29:18;2024-02-25 07:31:43;;10;;Abandoned;0;;;145.0
3022;1505;4038;1;2026-01-12 06:35:35;2026-01-12 06:48:54;89.6;100;89.6;Completed;1;2.0;2026-01-13 15:48:54;799.0
2178;411;952;3;2025-06-11 02:25:01;;;20;;InProgress;0;13.0;;1125.0
7563;350;125;1;2024-01-07 06:56:09;2024-01-07 07:12:53;2.2;10;22.0;Completed;1;;2024-01-07 19:12:53;1004.0
287;1505;2548;2;2024-02-03 09:20:58;;;100;;InProgress;0;4.0;;1253.0
7109;1463;2116;1;2024-05-31 15:39:04;2024-05-31 15:40:37;;20;;InProgress;0;10.0;;93.0
6314;389;441;1;2023-11-15 10:10:00;2023-11-15 10:33:01;;100;;InProgress;0;4.0;2023-11-17 01:33:01;1381.0
11075;934;1169;1;2024-06-17 09:14:38;2024-06-17 09:34:12;34.2;50;68.4;Completed;1;;;1174.0
489;43;265;1;2024-04-08 05:35:33;2024-04-08 05:43:36;73.4;100;73.4;Completed;1;15.0;2024-04-08 13:43:36;483.0
3135;1828;3828;1;2022-10-21 12:16:19;2022-10-21 12:49:23;16.9;100;16.9;Completed;1;;2022-10-21 13:49:23;1984.0
2589;350;4726;1;2022-10-23 15:56:05;2022-10-23 16:28:22;;10;;Abandoned;0;1.0;2022-10-24 14:28:22;1937.0
1521;422;404;1;2024-01-18 20:21:57;2024-01-18 20:34:39;21.8;100;21.8;Completed;0;12.0;;762.0
6482;277;2126;1;2023-10-01 16:06:21;2023-10-01 17:35:51;;10;;InProgress;0;;2023-10-02 18:35:51;5370.0
4840;160;1552;1;2025-02-24 00:42:22;2025-02-24 01:04:42;7.1;20;35.5;Completed;1;;2025-02-25 00:04:42;1340.0
5738;789;1748;1;2022-09-23 00:51:09;2022-09-23 01:16:04;40.1;50;80.2;Completed;1;;2022-09-24 20:16:04;1495.0
7691;2124;756;2;2023-06-16 18:33:02;2023-06-16 18:48:15;;10;;Abandoned;0;;2023-06-16 21:48:15;913.0
2995;327;407;1;2026-01-27 13:12:22;;;25;;InProgress;0;7.0;;409.0
182;286;3882;2;2025-03-01 07:14:03;2025-03-01 07:18:46;18.3;100;18.3;Completed;0;;2025-03-03 06:18:46;283.0
8196;11;2134;2;2022-10-09 18:56:34;2022-10-09 19:04:46;0.6;50;1.2;Completed;0;14.0;2022-10-11 03:04:46;492.0
7700;2212;4326;1;2022-11-20 20:19:30;2022-11-20 20:25:51;-3.5;-5;70.0;Completed;1;10.0;2022-11-22 09:25:51;381.0
10680;1789;2292;1;2022-06-09 10:53:13;2022-06-09 11:33:34;0.5;10;5.0;Completed;1;;;2421.0
9666;1997;1569;2;2025-11-14 07:55:26;2025-11-14 08:10:21;;100;;InProgress;0;;;895.0
2196;1008;283;1;2025-07-21 19:23:53;2025-07-21 19:40:21;9.4;10;94.0;Completed;1;6.0;2025-07-22 22:40:21;988.0
10586;1514;77;1;2025-08-03 03:35:11;2025-08-03 03:43:56;;25;;InProgress;0;7.0;;525.0
2654;690;4583;1;2025-11-29 20:49:07;2025-11-29 20:53:09;;999;;InProgress;0;3.0;2025-12-01 18:53:09;242.0
8352;657;2180;2;2025-01-22 16:49:44;2025-01-22 18:14:09;23.2;25;92.8;Completed;1;2.0;;5065.0
10959;1864;3124;1;2022-07-05 15:19:10;2022-07-05 15:40:42;82.0;100;82.0;Completed;0;13.0;2022-07-07 04:40:42;1292.0
3166;1772;4843;2;2022-09-07 05:08:09;2022-09-07 05:13:03;;20;;InProgress;0;10.0;;294.0
9850;2124;127;3;2024-02-12 23:25:06;2024-02-12 23:36:55;;10;;Abandoned;0;13.0;2024-02-14 00:36:55;709.0
211;1499;2730;2;2023-05-12 11:12:58;2023-05-12 11:15:08;1.4;25;5.6;Completed;0;;2023-05-12 15:15:08;130.0
7145;510;2399;3;2024-04-19 19:36:14;2024-04-19 19:49:31;41.7;50;83.4;Completed;1;11.0;2024-04-19 21:49:31;797.0
2828;1936;68;3;2024-01-23 21:40:50;2024-01-23 21:51:28;3.8;25;15.2;Completed;0;;;638.0
9244;1095;1055;1;2022-08-31 22:08:33;2022-08-31 22:12:10;27.8;50;55.6;Completed;0;;2022-09-02 00:12:10;217.0
2213;1188;1164;2;2023-04-10 11:32:41;2023-04-10 11:59:15;63.0;20;315.0;Completed;0;3.0;2023-04-11 06:59:15;1594.0
8189;1925;572;1;2024-11-14 06:45:41;2024-11-14 07:11:02;;10;;InProgress;0;;2024-11-15 08:11:02;1521.0
3330;1239;20;2;2022-12-25 04:02:47;2022-12-25 04:05:39;;100;;Abandoned;0;;2022-12-25 19:05:39;172.0
847;1190;3387;3;2023-01-23 19:01:21;2023-01-23 19:20:51;;10;;Abandoned;0;5.0;2023-01-24 11:20:51;1170.0
8507;1890;2861;2;2022-11-27 21:49:01;2022-11-27 22:19:07;;50;;InProgress;0;1.0;;1806.0
5071;1925;1174;1;2024-01-12 09:01:43;;;10;;InProgress;0;6.0;;827.0
10229;411;1049;2;2025-11-18 00:32:59;2025-11-18 00:54:16;12.4;20;62.0;Completed;0;3.0;2025-11-19 16:54:16;1277.0
4105;1916;2118;1;2023-07-01 05:29:01;2023-07-01 05:33:52;;20;;InProgress;0;4.0;;291.0
10873;1916;906;1;2025-07-10 22:00:05;2025-07-10 22:17:57;9.4;20;47.0;Completed;0;;;1072.0
838;286;1036;1;2023-02-18 16:15:44;2023-02-18 17:29:50;39.5;100;39.5;Completed;0;;2023-02-19 20:29:50;4446.0
1035;1659;3160;1;2024-11-07 20:46:38;2024-11-07 20:47:56;;25;;InProgress;0;;;78.0
1302;1665;541;2;2024-03-04 20:44:20;2024-03-04 21:12:13;8.1;10;81.0;Completed;1;14.0;2024-03-05 13:12:13;1673.0
6710;1677;2807;2;2023-06-21 07:22:20;2023-06-21 07:32:08;3.5;10;35.0;Completed;0;;2023-06-21 12:32:08;588.0
3345;817;4693;2;2024-04-13 15:59:12;2024-04-13 16:04:27;8.9;50;17.8;Completed;1;10.0;;315.0
1429;1564;2975;1;2025-06-17 22:54:18;2025-06-17 23:02:23;;10;;Abandoned;0;;2025-06-19 04:02:23;485.0
5666;1246;2609;2;2024-03-18 19:46:07;2024-03-18 19:54:51;13.0;50;26.0;Completed;1;6.0;;524.0
5229;577;1944;1;2025-12-07 18:31:32;2025-12-07 18:39:01;19.9;20;99.5;Completed;0;6.0;2025-12-08 08:39:01;449.0
6141;1993;1970;1;2022-06-14 13:15:13;2022-06-14 13:33:28;;50;;InProgress;0;;2022-06-14 23:33:28;1095.0
4348;122;778;2;2025-03-04 14:09:48;2025-03-04 14:16:49;;25;;Abandoned;0;;;421.0
10104;1719;2115;2;2025-03-14 19:52:07;2025-03-14 20:15:36;19.5;50;39.0;Completed;0;15.0;2025-03-15 19:15:36;1409.0
5405;32;95;2;2024-08-30 22:35:51;2024-08-30 23:17:05;9.7;50;19.4;Completed;0;;;2474.0
2339;1048;1201;2;2025-09-20 12:46:23;2025-09-20 13:32:13;;25;;Abandoned;0;3.0;;2750.0
1581;1828;805;1;2024-01-27 18:29:44;2024-01-27 19:00:10;;100;;InProgress;0;;2024-01-28 16:00:10;1826.0
9301;1190;4842;1;2025-10-19 21:50:41;2025-10-19 22:13:14;1.1;10;11.0;Completed;1;;;1353.0
231;1036;193;1;2024-10-16 03:26:14;2024-10-16 04:55:14;;25;;Abandoned;0;;;5340.0
7073;2141;4523;1;2023-11-04 19:19:59;2023-11-04 19:33:24;5.5;10;55.0;Completed;0;13.0;2023-11-04 22:33:24;805.0
2434;1;3064;1;2022-08-08 04:09:47;2022-08-08 04:10:58;;20;;Abandoned;0;6.0;;71.0
10345;311;3777;1;2024-01-17 03:17:38;;;10;;InProgress;0;;;147.0
8118;222;2974;2;2024-05-18 13:18:18;2024-05-18 13:22:49;;50;;Abandoned;0;;2024-05-18 14:22:49;271.0
10988;286;840;2;2022-11-10 12:05:01;2022-11-10 13:17:43;25.4;100;25.4;Completed;1;;;4362.0
9339;954;443;1;2023-09-22 19:19:35;2023-09-22 19:43:46;;10;;Abandoned;0;2.0;;
6086;1590;2796;1;2023-01-01 11:53:38;2023-01-01 12:03:38;7.3;20;36.5;Completed;1;;2023-01-02 13:03:38;600.0
6177;1463;4968;1;2024-06-17 16:42:21;;;20;;InProgress;0;2.0;;138.0
9836;524;813;1;2022-09-15 16:54:30;2022-09-15 16:58:00;2.3;10;23.0;Completed;0;6.0;;210.0
10737;1467;3626;1;2024-06-19 07:16:20;2024-06-19 07:24:49;21.5;50;43.0;Completed;1;;2024-06-21 01:24:49;509.0
2844;1828;76;1;2022-11-07 14:48:42;2022-11-07 15:16:48;95.7;100;95.7;Completed;0;14.0;2022-11-07 17:16:48;1686.0
3808;1653;1387;1;2025-03-25 10:41:00;2025-03-25 11:02:14;;50;;InProgress;0;;;1274.0
5129;559;4790;2;2023-07-26 22:44:20;2023-07-26 22:45:48;6.9;25;27.6;Completed;0;;2023-07-27 09:45:48;88.0
584;1239;1953;2;2025-09-23 03:01:43;2025-09-23 03:02:47;;100;;Abandoned;0;8.0;2025-09-23 23:02:47;64.0
7770;871;2063;1;2023-06-01 07:12:12;;;100;;InProgress;0;15.0;;3319.0
4748;1089;1240;1;2025-06-03 16:07:14;2025-06-03 16:18:12;;25;;InProgress;0;;2025-06-04 14:18:12;658.0
9037;817;1933;2;2023-10-15 13:03:26;2023-10-15 13:20:10;;50;;InProgress;0;12.0;2023-10-16 15:20:10;1004.0
3503;11;1319;2;2022-12-19 04:26:02;2022-12-19 04:51:47;;50;;Abandoned;0;8.0;;1545.0
3500;687;1319;1;2024-05-23 12:50:47;2024-05-23 13:23:14;2.0;25;8.0;Completed;1;5.0;2024-05-24 22:23:14;1947.0
9349;1546;3001;1;2025-08-17 13:24:01;2025-08-17 13:36:39;1.2;10;12.0;Completed;1;1.0;;758.0
8172;982;1874;1;2023-02-01 15:46:59;2023-02-01 16:47:50;60.3;100;60.3;Completed;1;;;3651.0
791;1190;2254;2;2024-11-16 15:23:42;2024-11-16 15:32:13;4.3;10;43.0;Completed;1;14.0;;511.0
7982;1932;780;1;2022-12-09 20:17:17;2022-12-09 20:36:41;;50;;InProgress;0;10.0;;1164.0
10436;795;3671;1;2023-08-19 04:48:34;2023-08-19 05:30:38;19.0;20;95.0;Completed;0;;2023-08-19 20:30:38;
575;1070;1783;3;2025-09-04 12:34:06;2025-09-04 12:50:08;5.2;25;20.8;Completed;1;5.0;2025-09-05 03:50:08;962.0
11013;871;2769;2;2025-01-26 22:45:34;2025-01-26 23:00:12;34.9;100;34.9;Completed;1;;2025-01-28 13:00:12;878.0
3738;1514;2767;1;2025-09-09 14:56:21;2025-09-09 15:00:27;10.3;25;41.2;Completed;1;3.0;;246.0
2850;1732;744;1;2024-09-02 05:00:19;2024-09-02 05:16:57;;-5;;Abandoned;0;15.0;;998.0
8433;773;1104;1;2023-10-22 04:56:56;2023-10-22 05:05:29;;999;;InProgress;0;;2023-10-22 10:05:29;513.0
4644;1858;3961;1;2023-05-30 14:14:59;2023-05-30 14:25:01;;50;;Abandoned;0;;2023-06-01 04:25:01;602.0
10899;1638;2176;1;2022-11-05 02:19:55;2022-11-05 03:05:28;-1.6;-5;32.0;Completed;0;11.0;2022-11-05 06:05:28;2733.0
347;620;1580;1;2023-02-12 17:28:45;2023-02-12 18:50:00;15.0;100;15.0;Completed;1;12.0;;4875.0
5301;1675;847;3;2024-01-16 14:09:19;2024-01-16 14:43:32;19.3;25;77.2;Completed;1;13.0;2024-01-16 21:43:32;2053.0
10844;1789;1855;1;2024-03-14 12:03:42;2024-03-14 12:31:47;5.6;10;56.0;Completed;0;12.0;2024-03-15 02:31:47;1685.0
5999;2192;3647;1;2023-10-19 22:13:16;2023-10-19 22:17:49;18.8;20;94.0;Completed;1;;2023-10-21 12:17:49;273.0
8655;410;416;1;2024-07-16 20:17:53;2024-07-16 20:35:41;;20;;Abandoned;0;4.0;;1068.0
8496;53;2686;1;2022-08-26 19:21:51;2022-08-26 20:52:13;;20;;Abandoned;0;6.0;2022-08-27 13:52:13;5422.0
8642;1858;1354;1;2025-06-20 12:18:51;2025-06-20 12:34:30;83.0;50;166.0;Completed;0;9.0;2025-06-20 21:34:30;939.0
6363;1719;284;1;2024-10-04 01:20:52;2024-10-04 01:31:56;15.1;50;30.2;Completed;1;;2024-10-05 16:31:56;664.0
6602;905;3323;1;2023-05-06 00:44:27;2023-05-06 01:05:06;;10;;InProgress;0;14.0;2023-05-07 23:05:06;1239.0
4013;1936;4395;3;2024-06-02 18:34:47;2024-06-02 18:48:07;19.6;25;78.4;Completed;1;;2024-06-02 21:48:07;800.0
9364;999;837;1;2025-01-08 01:35:52;2025-01-08 01:53:31;;10;;Abandoned;0;12.0;;1059.0
506;122;3836;1;2022-09-22 14:23:19;2022-09-22 14:33:49;;25;;Abandoned;0;3.0;2022-09-24 11:33:49;630.0
5731;122;1748;2;2023-04-11 11:26:43;2023-04-11 11:39:33;15.7;25;62.8;Completed;0;;2023-04-12 12:39:33;770.0
5470;196;4120;3;2023-05-07 03:54:42;2023-05-07 04:28:03;17.3;25;69.2;Completed;1;;2023-05-07 09:28:03;2001.0
5085;535;2209;1;2024-05-20 09:52:45;2024-05-20 10:56:06;19.9;25;79.6;Completed;0;;2024-05-20 18:56:06;3801.0
7091;1665;4199;1;2024-03-28 09:38:35;2024-03-28 09:49:31;;10;;Abandoned;0;5.0;2024-03-30 07:49:31;656.0
1192;1677;1362;2;2023-04-06 18:34:45;2023-04-06 18:38:05;;10;;InProgress;0;;2023-04-08 11:38:05;200.0
10878;1925;298;2;2025-04-28 12:36:00;2025-04-28 12:43:11;3.2;10;32.0;Completed;1;14.0;2025-04-28 13:43:11;431.0
8728;623;3026;1;2023-07-26 13:36:08;2023-07-26 14:06:19;;25;;InProgress;0;7.0;;1811.0
1787;1932;2923;1;2025-09-10 01:59:18;2025-09-10 02:17:38;23.2;50;46.4;Completed;0;6.0;2025-09-10 06:17:38;1100.0
3046;1590;1329;1;2025-12-14 21:33:37;2025-12-14 21:55:32;3.0;20;15.0;Completed;1;3.0;2025-12-16 15:55:32;1315.0
941;1659;4521;3;2023-01-19 11:53:40;2023-01-19 12:06:13;23.1;25;92.4;Completed;1;;2023-01-21 07:06:13;
4084;547;198;1;2023-01-14 10:07:47;;;10;;InProgress;0;;;1168.0
8205;176;2994;2;2023-02-17 09:56:17;2023-02-17 10:04:29;8.9;10;89.0;Completed;1;;2023-02-18 01:04:29;492.0
11107;30;9421;1;2024-05-01 00:00:00;;;20;;InProgress;0;;;
323;1665;1133;2;2023-09-05 14:11:52;2023-09-05 15:13:39;9.6;10;96.0;Completed;1;15.0;;3707.0
7496;1500;2160;3;2023-09-18 10:39:40;;;50;;InProgress;0;;;759.0
1046;1665;3542;1;2023-04-19 01:08:18;2023-04-19 01:42:15;7.4;10;74.0;Completed;1;8.0;;2037.0
3125;687;4407;1;2024-08-05 22:32:52;2024-08-05 22:35:04;24.7;25;98.8;Completed;1;10.0;2024-08-07 06:35:04;
3802;1590;3519;1;2023-06-16 05:47:53;2023-06-16 05:52:57;;20;;InProgress;0;;2023-06-18 01:52:57;304.0
5009;905;2977;1;2025-04-03 00:53:46;;;10;;InProgress;0;4.0;;1229.0
7514;893;2251;2;2022-12-01 17:55:46;2022-12-01 18:07:55;;10;;InProgress;0;;2022-12-02 12:07:55;729.0
161;716;1285;1;2025-05-11 00:37:52;2025-05-11 00:54:36;;20;;InProgress;0;;2025-05-11 04:54:36;1004.0
1580;1665;1302;2;2023-10-30 00:14:45;2023-10-30 01:08:27;1.3;10;13.0;Completed;0;;2023-10-30 19:08:27;3222.0
3264;878;4984;3;2022-11-29 15:08:38;2022-11-29 15:54:26;;50;;InProgress;0;;;2748.0
6203;510;1506;2;2022-08-11 03:00:30;2022-08-11 03:45:24;;50;;InProgress;0;;2022-08-11 17:45:24;2694.0
11057;1772;2342;1;2025-07-25 03:34:56;2025-07-25 03:45:56;7.0;20;35.0;Completed;1;2.0;;660.0
3897;1732;2720;1;2025-01-22 06:07:15;2025-01-22 06:42:06;-4.7;-5;94.0;Completed;1;;2025-01-23 07:42:06;2091.0
11105;1772;9343;1;2024-05-01 00:00:00;;;20;;InProgress;0;;;
4112;1246;4311;1;2024-10-25 19:01:07;2024-10-25 19:14:46;46.8;50;93.6;Completed;1;;2024-10-25 23:14:46;819.0
6348;726;3855;2;2023-04-07 15:53:53;2023-04-07 16:00:38;;20;;InProgress;0;;;405.0
10065;1503;573;1;2023-10-20 01:07:16;2023-10-20 01:27:09;27.0;10;270.0;Completed;1;;2023-10-20 07:27:09;1193.0
3428;1675;1695;1;2025-07-21 10:12:05;2025-07-21 10:13:12;;25;;InProgress;0;3.0;2025-07-21 15:13:12;67.0
823;1505;3731;1;2023-12-09 09:26:20;2023-12-09 09:55:03;38.8;100;38.8;Completed;1;5.0;2023-12-11 09:55:03;1723.0
7023;1508;3487;1;2024-10-23 00:24:41;2024-10-23 00:30:40;42.5;50;85.0;Completed;0;12.0;2024-10-24 16:30:40;359.0
1422;565;4951;1;2025-05-27 18:55:33;;;10;;InProgress;0;12.0;;163.0
9480;587;2104;3;2023-05-24 07:16:13;2023-05-24 07:29:12;5.2;20;26.0;Completed;0;;2023-05-25 02:29:12;779.0
11052;1289;1057;2;2024-12-05 16:51:49;2024-12-05 17:15:11;2.1;25;8.4;Completed;1;11.0;2024-12-05 22:15:11;1402.0
6430;510;4884;1;2024-06-13 06:13:04;2024-06-13 06:42:14;;50;;Abandoned;0;12.0;2024-06-14 14:42:14;1750.0
8951;126;849;1;2024-10-08 12:06:54;2024-10-08 12:20:43;;25;;InProgress;0;7.0;;829.0
2147;1841;1814;2;2023-04-15 13:49:02;;;50;;InProgress;0;14.0;;1459.0
2203;524;3156;1;2024-01-20 05:46:25;2024-01-20 05:57:13;4.2;10;42.0;Completed;1;15.0;;648.0
6252;1938;2387;3;2024-10-01 11:03:37;2024-10-01 11:16:26;6.4;10;64.0;Completed;0;3.0;;769.0
6249;2212;966;3;2024-08-18 09:47:41;2024-08-18 09:50:07;;-5;;InProgress;0;12.0;;146.0
3029;351;4038;1;2022-10-09 15:05:20;2022-10-09 15:24:16;;50;;Abandoned;0;11.0;2022-10-10 09:24:16;1136.0
990;1036;1568;1;2025-09-05 16:15:24;2025-09-05 16:22:13;15.8;25;63.2;Completed;0;1.0;2025-09-06 10:22:13;409.0
2854;1095;744;2;2025-03-03 13:07:35;2025-03-03 13:29:28;38.7;50;77.4;Completed;1;11.0;2025-03-03 18:29:28;1313.0
6199;1685;1909;2;2025-03-15 11:03:12;2025-03-15 11:09:46;;10;;Abandoned;0;2.0;2025-03-16 15:09:46;394.0
7253;2141;295;1;2024-12-04 08:42:12;2024-12-04 08:44:17;7.5;10;75.0;Completed;0;;2024-12-05 12:44:17;125.0
8153;1665;4377;2;2022-11-25 22:27:10;2022-11-25 22:40:38;;10;;Abandoned;0;13.0;2022-11-26 18:40:38;808.0
199;1189;2540;1;2022-06-20 04:32:48;2022-06-20 04:37:51;24.5;25;98.0;Completed;1;10.0;;303.0
7666;620;3021;2;2022-06-20 01:15:28;2022-06-20 01:41:08;65.4;100;65.4;Completed;1;;;1540.0
6759;1151;2555;2;2024-01-04 15:12:53;2024-01-04 15:14:48;17.6;25;70.4;Completed;1;9.0;;115.0
6687;2079;229;3;2022-10-09 08:04:49;2022-10-09 09:36:38;16.3;20;81.5;Completed;0;;2022-10-10 03:36:38;5509.0
