Id,QuizId,StudentId,AttemptNumber,StartedAt,SubmittedAt,Score,MaxScore,ScorePercent,Status,IsGraded,GradedById,GradedAt,TimeSpentSeconds,Score_WasNull,TimeSpentSeconds_WasNull,StartedAt_Hour,StartedAt_Weekday,StartedAt_Month,IsNightAttempt,TimeSpentMinutes,TimeSpent_Norm,PassRatePct,Passed,IsFirstAttempt,IsRetry
8402,1739,1434,1,2022-08-09 14:41:35,2022-08-09 15:20:50,14.5,25,58.0,Completed,0,4.0,2022-08-09 23:20:50,2355.0,0,0,14,1,8,0,39.2,0.4072759538598048,58.0,1,1,0
8264,2155,571,1,2025-06-29 06:46:22,2025-06-29 07:08:33,,100,,Abandoned,0,2.0,,1331.0,1,0,6,6,6,0,22.2,0.22555456965394854,,0,1,0
756,610,308,1,2022-10-28 19:13:02,2022-10-28 19:20:35,29.4,100,29.4,Completed,0,5.0,2022-10-30 19:20:35,453.0,0,0,19,4,10,0,7.6,0.06974267968056788,29.4,0,1,0
2124,1938,1741,2,2025-12-13 06:36:29,2025-12-13 06:40:31,,10,,Abandoned,0,9.0,,242.0,1,0,6,5,12,0,4.0,0.03229813664596273,,0,0,1
3768,1371,2983,2,2025-11-17 20:49:38,2025-11-17 21:14:16,15.8,50,31.6,Completed,1,5.0,2025-11-18 17:14:16,1478.0,0,0,20,0,11,0,24.6,0.2516415261756877,31.6,0,0,1
10203,2140,1159,1,2025-01-02 18:12:07,2025-01-02 18:37:27,3.8,10,38.0,Completed,1,-1.0,,1520.0,0,0,18,3,1,0,25.3,0.259094942324756,38.0,0,1,0
1876,1732,2907,3,2023-06-14 23:48:19,2023-06-15 00:22:04,-5.0,-5,32.0,Completed,1,-1.0,,2025.0,0,0,23,2,6,0,33.8,0.34871339840283944,,0,0,1
5475,1079,4120,3,2024-03-22 03:33:05,2024-03-22 03:35:54,7.0,10,70.0,Completed,1,13.0,,169.0,0,0,3,4,3,1,2.8,0.019343389529724933,70.0,1,0,1
3568,1503,3811,1,2024-05-22 00:20:13,2024-05-22 00:38:27,9.5,10,95.0,Completed,1,8.0,,1094.0,0,0,0,2,5,1,18.2,0.18349600709849156,95.0,1,1,0
4684,1719,921,2,2026-01-31 08:06:47,2026-01-31 08:08:20,32.3,50,64.6,Completed,1,4.0,,93.0,0,0,8,5,1,0,1.6,0.005856255545696538,64.6,1,0,1
9460,802,2246,1,2025-05-15 21:48:04,2025-05-15 22:01:41,21.4,25,85.6,Completed,1,3.0,,817.0,0,0,21,3,5,0,13.6,0.13433895297249335,85.6,1,1,0
9719,2114,203,1,2025-08-30 04:14:02,2025-08-30 04:27:50,,20,,Abandoned,0,8.0,,828.0,1,0,4,5,8,1,13.8,0.1362910381543922,,0,1,0
9272,122,1162,1,2023-09-07 00:45:22,2023-09-07 01:05:04,,25,,Abandoned,0,13.0,2023-09-08 13:05:04,1182.0,1,0,0,3,9,1,19.7,0.19911268855368233,,0,1,0
7849,878,71,2,2024-01-25 02:10:32,2024-01-25 02:53:01,,50,,InProgress,0,13.0,,1131.0,1,1,2,3,1,1,18.8,0.19006211180124225,,0,0,1
1349,1890,640,1,2022-08-02 08:32:27,2022-08-02 08:54:50,50.0,50,100.0,Completed,0,7.0,,1343.0,0,0,8,1,8,0,22.4,0.2276841171251109,100.0,1,1,0
4320,817,201,1,2024-06-10 07:20:12,2024-06-10 07:36:02,,50,,Abandoned,0,8.0,,950.0,1,0,7,0,6,0,15.8,0.15794143744454303,,0,1,0
7723,446,4194,2,2022-06-08 18:18:15,2022-06-08 18:57:24,87.5,100,87.5,Completed,0,8.0,,2349.0,0,0,18,2,6,0,39.2,0.40621118012422364,87.5,1,0,1
1266,595,4606,3,2024-08-31 16:16:42,2024-08-31 16:37:13,51.4,100,51.4,Completed,1,4.0,2024-08-31 19:37:13,1231.0,0,0,16,5,8,0,20.5,0.20780834072759538,51.4,1,0,1
1546,1383,1803,1,2023-06-14 20:46:25,2023-06-14 21:39:15,,25,,InProgress,0,5.0,2023-06-15 07:39:15,3170.0,1,0,20,2,6,0,52.8,0.551907719609583,,0,1,0
40,1500,636,3,2026-01-12 08:58:43,2026-01-12 09:50:46,46.0,50,92.0,Completed,0,-1.0,2026-01-12 23:50:46,3123.0,0,0,8,0,1,0,52.0,0.543566992014197,92.0,1,0,1
3751,2141,664,2,2024-01-10 11:11:37,2024-01-10 11:19:47,,10,,Abandoned,0,7.0,,490.0,1,0,11,2,1,0,8.2,0.07630878438331853,,0,0,1
10817,351,3953,3,2025-03-01 09:05:21,2025-03-01 09:06:35,18.4,50,36.8,Completed,0,-1.0,2025-03-02 05:06:35,74.0,0,0,9,5,3,0,1.2,0.00248447204968944,36.8,0,0,1
3791,1331,4077,2,2025-11-17 17:04:12,2025-11-17 17:37:14,,50,,InProgress,0,-1.0,2025-11-19 13:37:14,1982.0,1,0,17,0,11,0,33.0,0.34108251996450756,,0,0,1
9784,535,1456,1,2025-11-18 23:25:49,2025-11-18 23:37:26,22.0,25,88.0,Completed,0,-1.0,2025-11-20 12:37:26,697.0,0,0,23,1,11,0,11.6,0.11304347826086958,88.0,1,1,0
67,1048,3841,1,2023-11-20 22:05:32,2023-11-20 22:52:44,23.8,25,95.2,Completed,0,10.0,2023-11-21 22:52:44,2832.0,0,0,22,0,11,0,47.2,0.4919254658385093,95.2,1,1,0
6840,1665,816,1,2023-01-15 16:51:21,2023-01-15 17:40:38,9.4,10,94.0,Completed,0,-1.0,2023-01-16 23:40:38,2957.0,0,0,16,6,1,0,49.3,0.5141082519964507,94.0,1,1,0
2069,595,637,1,2025-12-10 06:00:50,2025-12-10 06:09:18,,100,,Abandoned,0,7.0,2025-12-10 09:09:18,508.0,1,0,6,2,12,0,8.5,0.0795031055900621,,0,1,0
2408,1841,2091,1,2022-08-19 22:05:07,2022-08-19 22:12:08,40.2,50,80.4,Completed,1,-1.0,,421.0,0,0,22,4,8,0,7.0,0.06406388642413488,80.4,1,1,0
1048,682,3542,1,2024-03-02 23:39:51,2024-03-03 00:42:34,18.1,20,90.5,Completed,0,13.0,2024-03-03 16:42:34,3763.0,0,0,23,5,3,0,62.7,0.6571428571428571,90.5,1,1,0
7996,727,1292,1,2025-09-16 21:41:45,2025-09-16 22:26:20,,25,,InProgress,0,13.0,2025-09-18 10:26:20,2675.0,1,0,21,1,9,0,44.6,0.46406388642413493,,0,1,0
7550,795,1837,1,2024-08-19 23:32:55,2024-08-19 23:54:13,,20,,Abandoned,0,-1.0,,1278.0,1,0,23,0,8,0,21.3,0.21614906832298136,,0,1,0
332,1505,2947,3,2025-05-16 20:14:07,2025-05-16 20:42:01,21.6,100,21.6,Completed,1,-1.0,2025-05-17 01:42:01,1674.0,0,0,20,4,5,0,27.9,0.2864241348713399,21.6,0,0,1
9292,141,4842,1,2024-11-12 20:29:21,2024-11-12 21:26:45,,25,,Abandoned,0,14.0,,3444.0,1,0,20,1,11,0,57.4,0.6005323868677905,,0,1,0
5081,1048,1154,1,2025-06-21 06:16:01,2025-06-21 06:29:09,24.1,25,96.4,Completed,0,-1.0,,788.0,0,0,6,5,6,0,13.1,0.12919254658385093,96.4,1,1,0
9823,716,2109,1,2024-07-20 00:44:45,,,20,,InProgress,0,9.0,,92.0,1,0,0,5,7,1,1.5,0.005678793256433008,,0,1,0
10616,87,1179,1,2025-10-09 14:33:06,,,25,,InProgress,0,4.0,,828.0,1,0,14,3,10,0,13.8,0.1362910381543922,,0,1,0
3357,1864,32,1,2022-09-05 19:16:54,,,100,,InProgress,0,10.0,,1939.0,1,0,19,0,9,0,32.3,0.33345164152617573,,0,1,0
4275,435,2324,3,2022-10-21 17:22:10,2022-10-21 17:23:38,7.1,10,71.0,Completed,1,11.0,2022-10-22 17:23:38,88.0,0,0,17,4,10,0,1.5,0.004968944099378881,71.0,1,0,1
6938,1008,3923,1,2024-01-15 08:27:46,2024-01-15 08:45:35,9.5,10,95.0,Completed,1,3.0,,1069.0,0,0,8,0,1,0,17.8,0.17905944986690328,95.0,1,1,0
1077,1685,107,1,2024-03-02 08:16:23,2024-03-02 08:43:19,8.4,10,84.0,Completed,0,-1.0,2024-03-03 00:43:19,1616.0,0,0,8,5,3,0,26.9,0.27613132209405505,84.0,1,1,0
234,1264,751,1,2025-01-08 15:09:24,2025-01-08 15:33:55,4.4,10,44.0,Completed,1,1.0,2025-01-09 10:33:55,1471.0,0,0,15,2,1,0,24.5,0.250399290150843,44.0,0,1,0
9211,1638,2779,1,2024-02-22 04:47:35,2024-02-22 05:22:12,,-5,,Abandoned,0,12.0,,2077.0,1,0,4,3,2,1,34.6,0.35794143744454304,,0,1,0
9789,1115,1456,1,2024-11-04 10:21:06,2024-11-04 10:22:59,3.7,10,37.0,Completed,0,10.0,,113.0,0,0,10,0,11,0,1.9,0.00940550133096717,37.0,0,1,0
5617,549,2820,1,2025-01-04 01:53:44,,,10,,InProgress,0,10.0,,1887.0,1,0,1,5,1,1,31.4,0.3242236024844721,,0,1,0
7992,1685,1253,3,2025-07-07 06:17:45,2025-07-07 06:58:37,8.6,10,86.0,Completed,0,10.0,,2452.0,0,0,6,0,7,0,40.9,0.4244897959183674,86.0,1,0,1
4846,1351,1199,3,2025-01-14 01:03:47,2025-01-14 01:12:12,,10,,InProgress,0,14.0,,505.0,1,0,1,1,1,1,8.4,0.07897071872227152,,0,0,1
8681,1021,2514,3,2025-08-18 09:06:25,2025-08-18 10:09:42,1.3,20,6.5,Completed,1,2.0,2025-08-19 01:09:42,3797.0,0,0,9,0,8,0,63.3,0.6631765749778172,6.5,0,0,1
274,1201,1202,1,2025-12-22 05:36:00,2025-12-22 05:59:04,62.2,100,62.2,Completed,1,4.0,,1384.0,0,0,5,0,12,1,23.1,0.2349600709849157,62.2,1,1,0
113,1015,2226,1,2026-01-07 10:04:03,2026-01-07 10:43:27,4.4,25,17.6,Completed,1,-1.0,,2364.0,0,0,10,2,1,0,39.4,0.4088731144631766,17.6,0,1,0
5456,446,1350,1,2026-01-02 17:22:24,2026-01-02 18:20:33,60.0,100,60.0,Completed,1,8.0,,3489.0,0,0,17,4,1,0,58.2,0.6085181898846495,60.0,1,1,0
329,1175,2947,1,2026-01-16 07:29:16,2026-01-16 07:49:13,17.7,20,88.5,Completed,1,-1.0,2026-01-16 20:49:13,1197.0,0,0,7,4,1,0,20.0,0.2017746228926353,88.5,1,1,0
9569,1938,2625,2,2023-06-10 03:16:02,2023-06-10 03:36:07,3.5,10,35.0,Completed,0,9.0,2023-06-10 16:36:07,1205.0,0,0,3,5,6,1,20.1,0.20319432120674358,35.0,0,0,1
9511,1225,3389,3,2022-08-23 15:12:47,2022-08-23 15:56:39,,100,,Abandoned,0,-1.0,2022-08-24 14:56:39,2632.0,1,0,15,1,8,0,43.9,0.45643300798580305,,0,0,1
2290,1890,779,2,2022-10-21 07:09:28,2022-10-21 07:34:32,32.2,50,64.4,Completed,1,-1.0,2022-10-22 00:34:32,1504.0,0,0,7,4,10,0,25.1,0.2562555456965395,64.4,1,0,1
6421,1115,471,1,2022-11-25 03:28:38,2022-11-25 03:38:28,5.1,10,51.0,Completed,1,11.0,,590.0,0,0,3,4,11,1,9.8,0.0940550133096717,51.0,1,1,0
10486,1503,907,2,2023-11-01 15:58:04,2023-11-01 16:11:25,1.0,10,10.0,Completed,1,-1.0,2023-11-02 09:11:25,801.0,0,0,15,2,11,0,13.4,0.13149955634427685,10.0,0,0,1
8498,1916,2861,1,2024-03-21 10:13:20,2024-03-21 10:19:11,13.3,20,66.5,Completed,1,6.0,2024-03-23 04:19:11,351.0,0,0,10,3,3,0,5.8,0.051641526175687666,66.5,1,1,0
5735,1503,1748,2,2024-06-25 23:47:30,2024-06-26 00:11:57,,10,,Abandoned,0,1.0,2024-06-27 23:11:57,1467.0,1,0,23,1,6,0,24.4,0.24968944099378884,,0,0,1
2040,1546,4235,2,2026-01-19 11:23:25,2026-01-19 11:48:39,3.9,10,39.0,Completed,1,-1.0,,1514.0,0,0,11,0,1,0,25.2,0.2580301685891748,39.0,0,0,1
3858,535,1094,2,2022-11-24 00:01:01,2022-11-24 00:27:50,,25,,InProgress,0,11.0,,1609.0,1,0,0,3,11,1,26.8,0.2748890860692103,,0,0,1
7417,905,4573,1,2023-05-26 03:40:11,,,10,,InProgress,0,1.0,,359.0,1,0,3,4,5,1,6.0,0.05306122448979592,,0,1,0
8133,2124,1110,3,2025-04-20 16:55:11,2025-04-20 17:07:42,8.9,10,89.0,Completed,1,15.0,2025-04-22 07:07:42,751.0,0,0,16,6,4,0,12.5,0.12262644188110025,89.0,1,0,1
2511,141,1373,1,2024-06-06 16:41:09,2024-06-06 18:04:21,,25,,Abandoned,0,12.0,2024-06-08 14:04:21,4992.0,1,0,16,3,6,0,83.2,0.8752440106477374,,0,1,0
4293,1505,1785,1,2023-12-04 06:26:00,2023-12-04 06:41:06,98.7,100,98.7,Completed,1,-1.0,,906.0,0,0,6,0,12,0,15.1,0.15013309671694763,98.7,1,1,0
9238,176,1055,1,2024-02-29 01:25:42,2024-02-29 01:59:57,4.2,10,42.0,Completed,1,-1.0,,2055.0,0,0,1,3,2,1,34.2,0.3540372670807454,42.0,0,1,0
3407,646,1559,1,2025-10-11 15:20:29,,,100,,InProgress,0,6.0,,639.0,1,0,15,5,10,0,10.6,0.10275066548358475,,0,1,0
4549,1546,1699,2,2022-12-31 11:43:04,2022-12-31 12:38:53,,10,,Abandoned,0,7.0,,3349.0,1,0,11,5,12,0,55.8,0.5836734693877551,,0,0,1
8105,752,4093,1,2024-06-18 23:26:37,2024-06-18 23:53:03,-5.0,-5,92.0,Completed,1,8.0,2024-06-19 06:53:03,1586.0,0,0,23,1,6,0,26.4,0.2708074534161491,,1,1,0
11065,690,601,1,2024-04-24 10:44:48,2024-04-24 10:54:51,356.0,999,35.6,Completed,1,13.0,,603.0,0,0,10,2,4,0,10.0,0.09636202307009761,35.6,0,1,0
9358,1008,2362,1,2023-10-27 22:27:19,2023-10-27 22:57:55,3.5,10,35.0,Completed,1,-1.0,,1836.0,0,0,22,4,10,0,30.6,0.315173025732032,35.0,0,1,0
5690,350,274,2,2025-06-12 03:20:40,2025-06-12 03:29:39,7.5,10,75.0,Completed,1,2.0,2025-06-12 12:29:39,539.0,0,0,3,3,6,1,9.0,0.08500443655723158,75.0,1,0,1
1948,727,665,2,2024-03-16 22:21:03,,,25,,InProgress,0,-1.0,,1768.0,1,0,22,5,3,0,29.5,0.30310559006211185,,0,0,1
352,1467,2849,1,2024-09-22 15:22:44,2024-09-22 15:43:50,28.6,50,57.2,Completed,0,-1.0,,1266.0,0,0,15,6,9,0,21.1,0.214019520851819,57.2,1,1,0
8787,1858,3743,2,2023-10-27 01:47:09,2023-10-27 01:54:13,43.9,50,87.8,Completed,1,10.0,2023-10-27 06:54:13,424.0,0,0,1,4,10,1,7.1,0.06459627329192547,87.8,1,0,1
4534,1070,1343,1,2024-05-28 22:57:04,2024-05-28 23:00:20,13.5,25,54.0,Completed,1,-1.0,,196.0,0,0,22,1,5,0,3.3,0.024134871339840283,54.0,1,1,0
3874,1042,871,1,2022-08-18 16:56:22,2022-08-18 17:38:52,,20,,Abandoned,0,11.0,2022-08-19 01:38:52,2550.0,1,0,16,3,8,0,42.5,0.4418811002661935,,0,1,0
7281,1732,4378,3,2022-12-11 01:04:09,2022-12-11 01:37:14,-5.0,-5,40.0,Completed,0,3.0,,1985.0,0,0,1,6,12,1,33.1,0.34161490683229817,,0,0,1
1310,982,4569,1,2024-04-05 11:07:40,2024-04-05 12:02:07,66.0,100,66.0,Completed,0,-1.0,,3267.0,0,0,11,4,4,0,54.4,0.5691215616681455,66.0,1,1,0
10331,595,1677,1,2022-06-11 18:04:01,2022-06-11 18:16:02,59.1,100,59.1,Completed,1,2.0,,721.0,0,0,18,5,6,0,12.0,0.11730257320319432,59.1,1,1,0
5548,435,4855,2,2024-12-22 15:48:43,,,10,,InProgress,0,-1.0,,2979.0,1,0,15,6,12,0,49.6,0.5180124223602485,,0,0,1
5698,2212,3590,2,2022-08-19 15:03:20,2022-08-19 15:08:35,,-5,,InProgress,0,-1.0,,315.0,1,0,15,4,8,0,5.2,0.04525288376220053,,0,0,1
5638,43,305,1,2022-08-01 10:43:30,2022-08-01 11:05:16,75.6,100,75.6,Completed,0,2.0,,1131.0,0,1,10,0,8,0,18.8,0.19006211180124225,75.6,1,1,0
3631,1925,1633,1,2024-09-14 18:10:26,2024-09-14 18:17:19,2.1,10,21.0,Completed,1,-1.0,,413.0,0,0,18,5,9,0,6.9,0.06264418811002662,21.0,0,1,0
3241,2124,4639,2,2022-10-22 17:20:11,2022-10-22 17:41:34,9.9,10,99.0,Completed,1,1.0,2022-10-23 01:41:34,1283.0,0,0,17,5,10,0,21.4,0.21703637976929901,99.0,1,0,1
5908,1978,3055,2,2025-03-29 05:53:40,2025-03-29 06:11:44,,20,,Abandoned,0,7.0,,1084.0,1,0,5,5,3,1,18.1,0.18172138420585626,,0,0,1
2879,727,222,2,2024-09-22 11:32:33,2024-09-22 12:39:27,12.6,25,50.4,Completed,1,-1.0,,4014.0,0,0,11,6,9,0,66.9,0.7016858917480036,50.4,1,0,1
6799,518,4413,1,2024-07-25 00:00:56,2024-07-25 00:25:17,2.1,25,8.4,Completed,1,14.0,2024-07-25 14:25:17,1461.0,0,0,0,3,7,1,24.4,0.24862466725820762,8.4,0,1,0
3577,887,4389,2,2025-10-04 17:33:21,2025-10-04 18:19:30,16.3,20,81.5,Completed,1,4.0,2025-10-05 11:19:30,2769.0,0,0,17,5,10,0,46.2,0.4807453416149069,81.5,1,0,1
1508,934,3052,1,2023-11-15 04:13:45,2023-11-15 04:24:34,,50,,InProgress,0,-1.0,2023-11-15 16:24:34,649.0,1,0,4,2,11,1,10.8,0.10452528837622005,,0,1,0
10779,1685,1714,2,2024-12-27 05:34:53,2024-12-27 06:20:40,1.1,10,11.0,Completed,1,-1.0,2024-12-28 03:20:40,2747.0,0,0,5,4,12,1,45.8,0.4768411712511092,11.0,0,0,1
2873,752,1550,1,2023-09-05 07:59:47,2023-09-05 08:29:24,-5.0,-5,84.0,Completed,1,-1.0,2023-09-07 04:29:24,1131.0,0,1,7,1,9,0,18.8,0.19006211180124225,,1,1,0
5078,1015,1154,1,2025-01-24 09:42:25,2025-01-24 10:30:59,8.6,25,34.4,Completed,1,-1.0,2025-01-25 13:30:59,2914.0,0,0,9,4,1,0,48.6,0.5064773735581188,34.4,0,1,0
8900,410,911,3,2024-03-09 20:39:15,2024-03-09 20:47:53,16.9,20,84.5,Completed,0,5.0,2024-03-11 18:47:53,1131.0,0,1,20,5,3,0,18.8,0.19006211180124225,84.5,1,0,1
9401,1188,4710,3,2022-06-20 06:54:01,2022-06-20 07:23:41,13.3,20,66.5,Completed,1,9.0,2022-06-21 20:23:41,1780.0,0,0,6,0,6,0,29.7,0.3052351375332742,66.5,1,0,1
3840,547,4217,1,2025-03-16 15:58:53,2025-03-16 16:01:47,2.6,10,26.0,Completed,1,-1.0,2025-03-18 06:01:47,174.0,0,0,15,6,3,0,2.9,0.02023070097604259,26.0,0,1,0
747,286,16,1,2023-01-28 14:20:07,2023-01-28 14:34:36,,100,,InProgress,0,13.0,2023-01-29 19:34:36,869.0,1,0,14,5,1,0,14.5,0.14356699201419698,,0,1,0
9960,2047,4759,1,2022-12-08 18:38:02,2022-12-08 18:42:49,26.6,50,53.2,Completed,1,-1.0,,287.0,0,0,18,3,12,0,4.8,0.04028393966282165,53.2,1,1,0
5635,560,305,1,2024-11-27 03:08:09,,,100,,InProgress,0,-1.0,,3265.0,1,0,3,2,11,1,54.4,0.5687666370896184,,0,1,0
3787,682,4077,1,2023-03-28 22:27:49,2023-03-28 23:11:04,,20,,Abandoned,0,-1.0,,2595.0,1,0,22,1,3,0,43.2,0.4498669032830524,,0,1,0
9493,887,796,1,2023-01-20 02:28:11,2023-01-20 02:49:00,,20,,Abandoned,0,15.0,,1249.0,1,0,2,4,1,1,20.8,0.21100266193433895,,0,1,0
5662,587,2609,1,2023-01-23 02:37:52,2023-01-23 02:46:37,5.0,20,25.0,Completed,1,-1.0,2023-01-23 19:46:37,525.0,0,0,2,0,1,1,8.8,0.08251996450754215,25.0,0,1,0
2279,1314,2659,2,2022-12-31 16:46:25,2022-12-31 17:33:51,33.9,50,67.8,Completed,0,12.0,2023-01-01 13:33:51,2846.0,0,0,16,5,12,0,47.4,0.4944099378881988,67.8,1,0,1
10029,1677,4373,1,2024-12-26 11:01:01,2024-12-26 11:21:34,,10,,InProgress,0,9.0,2024-12-28 06:21:34,1233.0,1,0,11,3,12,0,20.6,0.20816326530612245,,0,1,0
3595,446,2414,1,2024-05-25 15:13:14,2024-05-25 15:18:41,60.4,100,60.4,Completed,1,10.0,,327.0,0,0,15,5,5,0,5.4,0.04738243123336291,60.4,1,1,0
8243,1685,1551,1,2026-01-15 01:40:47,2026-01-15 01:51:07,,10,,InProgress,0,-1.0,,620.0,1,0,1,3,1,1,10.3,0.09937888198757763,,0,1,0
4570,2003,1076,1,2024-12-21 13:00:44,2024-12-21 14:13:52,,25,,Abandoned,0,12.0,,4388.0,1,0,13,5,12,0,73.1,0.7680567879325644,,0,1,0
6035,510,3253,2,2023-03-14 01:15:19,2023-03-14 02:04:41,16.4,50,32.8,Completed,1,6.0,2023-03-15 02:04:41,2962.0,0,0,1,1,3,1,49.4,0.5149955634427684,32.8,0,0,1
8955,986,4513,1,2025-03-28 18:01:48,2025-03-28 18:08:46,,25,,Abandoned,0,5.0,,418.0,1,0,18,4,3,0,7.0,0.06353149955634427,,0,1,0
1063,1344,3441,1,2024-08-12 07:15:38,2024-08-12 07:26:48,31.2,50,62.4,Completed,1,15.0,2024-08-13 09:26:48,670.0,0,0,7,0,8,0,11.2,0.10825199645075423,62.4,1,1,0
10000,939,214,1,2025-09-09 17:28:38,2025-09-09 17:55:58,,10,,Abandoned,0,1.0,2025-09-10 21:55:58,1640.0,1,0,17,1,9,0,27.3,0.2803904170363798,,0,1,0
3313,21,1985,1,2023-12-12 15:13:43,2023-12-12 15:21:49,,100,,Abandoned,0,-1.0,,486.0,1,0,15,1,12,0,8.1,0.07559893522626443,,0,1,0
9389,1150,2512,3,2023-07-19 16:23:42,2023-07-19 16:45:16,,50,,InProgress,0,6.0,2023-07-21 13:45:16,1294.0,1,0,16,2,7,0,21.6,0.21898846495119786,,0,0,1
5938,1677,3896,1,2023-05-16 17:07:36,2023-05-16 17:14:17,,10,,Abandoned,0,-1.0,,401.0,1,0,17,1,5,0,6.7,0.06051464063886424,,0,1,0
7556,878,125,1,2023-01-14 04:22:59,2023-01-14 05:20:28,,50,,InProgress,0,12.0,2023-01-14 14:20:28,3449.0,1,0,4,5,1,1,57.5,0.6014196983141082,,0,1,0
4029,524,923,1,2024-04-30 11:57:53,2024-04-30 12:31:52,8.9,10,89.0,Completed,0,15.0,2024-05-02 03:31:52,2039.0,0,0,11,1,4,0,34.0,0.35119787045252887,89.0,1,1,0
7538,817,3249,3,2024-11-04 07:23:50,2024-11-04 07:49:59,29.0,50,58.0,Completed,1,2.0,,1569.0,0,0,7,0,11,0,26.2,0.26779059449866904,58.0,1,0,1
5422,670,4766,2,2025-04-11 14:47:51,2025-04-11 14:57:22,,100,,InProgress,0,-1.0,2025-04-13 11:57:22,571.0,1,0,14,4,4,0,9.5,0.09068322981366461,,0,0,1
8383,726,2194,1,2023-12-18 21:11:27,2023-12-18 21:12:43,1.9,20,9.5,Completed,1,8.0,,76.0,0,0,21,0,12,0,1.3,0.002839396628216504,9.5,0,1,0
8044,1489,3485,2,2023-09-09 16:26:49,2023-09-09 16:43:34,,20,,Abandoned,0,15.0,,1005.0,1,0,16,5,9,0,16.8,0.16770186335403728,,0,0,1
8392,2192,1486,1,2025-06-18 03:25:00,2025-06-18 03:39:03,,20,,InProgress,0,13.0,2025-06-18 20:39:03,843.0,1,0,3,2,6,1,14.0,0.13895297249334515,,0,1,0
4994,350,2083,1,2024-02-11 04:36:03,2024-02-11 04:54:40,,10,,InProgress,0,-1.0,2024-02-12 13:54:40,1131.0,1,1,4,6,2,1,18.8,0.19006211180124225,,0,1,0
2270,84,3413,1,2025-07-19 10:29:22,2025-07-19 10:33:22,10.2,50,20.4,Completed,0,-1.0,2025-07-20 22:33:22,240.0,0,0,10,5,7,0,4.0,0.031943212067435674,20.4,0,1,0
2308,1659,2015,1,2023-01-28 05:35:19,2023-01-28 05:52:12,4.0,25,16.0,Completed,1,8.0,,1013.0,0,0,5,5,1,1,16.9,0.16912156166814551,16.0,0,1,0
8284,2155,1510,1,2024-02-18 06:49:56,2024-02-18 07:11:48,21.7,100,21.7,Completed,1,3.0,2024-02-19 22:11:48,1312.0,0,0,6,6,2,0,21.9,0.22218278615794143,21.7,0,1,0
7513,893,2251,1,2026-01-27 22:13:24,2026-01-27 22:30:55,9.3,10,93.0,Completed,0,2.0,2026-01-28 14:30:55,1051.0,0,0,22,1,1,0,17.5,0.17586512866015971,93.0,1,1,0
7115,1463,2466,1,2024-10-10 15:51:30,2024-10-10 16:10:58,19.7,20,98.5,Completed,1,5.0,,1168.0,0,0,15,3,10,0,19.5,0.1966282165039929,98.5,1,1,0
6851,1021,4051,3,2022-10-17 04:45:50,2022-10-17 05:32:27,10.4,20,52.0,Completed,1,13.0,2022-10-19 05:32:27,2797.0,0,0,4,0,10,1,46.6,0.48571428571428577,52.0,1,0,1
10469,1151,196,1,2025-02-24 21:57:50,2025-02-24 22:06:35,12.5,25,50.0,Completed,1,-1.0,2025-02-25 02:06:35,525.0,0,0,21,0,2,0,8.8,0.08251996450754215,50.0,1,1,0
537,1669,1409,2,2025-04-11 11:34:36,2025-04-11 11:56:32,,100,,InProgress,0,-1.0,,1316.0,1,0,11,4,4,0,21.9,0.22289263531499556,,0,0,1
4944,410,4445,1,2023-06-30 07:00:25,2023-06-30 07:21:25,13.8,20,69.0,Completed,0,10.0,,1260.0,0,0,7,4,6,0,21.0,0.2129547471162378,69.0,1,1,0
5664,587,2609,3,2022-08-13 12:25:52,2022-08-13 12:27:57,18.2,20,91.0,Completed,0,-1.0,2022-08-15 08:27:57,125.0,0,0,12,5,8,0,2.1,0.011535048802129546,91.0,1,0,1
9312,846,917,1,2025-10-07 02:57:38,2025-10-07 03:42:25,7.8,10,78.0,Completed,1,9.0,2025-10-09 03:42:25,2687.0,0,0,2,1,10,1,44.8,0.46619343389529727,78.0,1,1,0
5951,742,3164,1,2023-10-08 07:18:25,2023-10-08 08:08:08,56.6,100,56.6,Completed,1,2.0,,2983.0,0,0,7,6,10,0,49.7,0.5187222715173025,56.6,1,1,0
6839,337,816,1,2024-06-22 19:33:48,2024-06-22 20:22:21,3.4,10,34.0,Completed,0,-1.0,2024-06-23 06:22:21,2913.0,0,0,19,5,6,0,48.6,0.5062999112688553,34.0,0,1,0
5196,1371,948,1,2024-01-03 18:19:24,2024-01-03 18:50:11,,50,,Abandoned,0,-1.0,2024-01-04 12:50:11,1847.0,1,0,18,2,1,0,30.8,0.3171251109139308,,0,1,0
8397,1589,4596,1,2025-12-12 22:20:31,,,20,,InProgress,0,2.0,,376.0,1,0,22,4,12,0,6.3,0.05607808340727596,,0,1,0
4325,1685,201,1,2025-10-20 07:26:50,2025-10-20 08:06:32,8.1,10,81.0,Completed,1,-1.0,2025-10-22 00:06:32,2382.0,0,0,7,0,10,0,39.7,0.41206743566992016,81.0,1,1,0
4164,1217,4461,1,2024-07-02 02:47:29,2024-07-02 03:15:48,20.3,25,81.2,Completed,1,8.0,,1699.0,0,0,2,1,7,1,28.3,0.29086069210292814,81.2,1,1,0
1859,934,2498,2,2024-01-11 21:27:31,2024-01-11 21:40:44,3.3,50,6.6,Completed,1,-1.0,,793.0,0,0,21,3,1,0,13.2,0.13007985803016858,6.6,0,0,1
